ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Quant_Qual,EBA_P3_Map?,SASB_Map?,Description,TCFD_Map?,Guidance,Title,Full_Partial_Match,Delta,Potential_Proxy,Depends_on_Industry,Calculation_Required
39d85432-ff72-4ff4-9009-7bac1789cb42,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-3,"aa1d4679-e6b2-4a34-b036-d3ab463a5d31,2341c64a-8f58-44f2-85a2-f30d0957ac6d",,,,,,,Quantitative,Part,No,"For each industry by asset class: (1) absolute gross (a) Scope 1 emissions, (b) Scope 2 emissions, and (c) Scope 3 emissions, and (2) gross exposure (i.e., financed emissions)",Yes,,,,,,,
a376c4b4-39b9-4336-833a-5b3a5092de84,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-4,24b39cb7-e9e7-424c-b223-b41fcb71a184,,,,,,,Quantitative,Part,No,"For each industry by asset class: (1) gross emissions intensity of (a) Scope 1 emissions, (b) Scope 2 emissions, and (c) Scope 3 emissions, and (2) gross exposure (i.e., financed emissions)",Yes,,,,,,,
67ceec39-ef7a-45c3-98ef-e9c3e7c705b2,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-5,ed1b7b5e-fb66-4af1-9de7-b91a713ded35,,,,,,,Qualitative,Part,No,Description of the methodology used to calculate financed emissions,Yes,,,,,,,
a4eb686c-35d6-4faf-b3a3-fabb2ed63f79,Attribute,15b4243b-1f80-49a5-8b02-3823d1611f9d,FN-IN-000.A,,,,,,,,Quantitative,No,Yes,"Number of policies in force, by segment: (1) property and casualty, (2) life, (3) assumed reinsurance",No,,,,,,,
ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,Object,ae10df11-bd9b-4a34-9081-d2d909c168fe,B18 - Investment Banking & Brokerage,,,,,,,,,,,,,,,,,,,
e8be7e7d-e402-404d-ab4e-693997e21628,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB-410a.1,,,,,,,,Quantitative,No,Part,"Revenue from (1) underwriting, (2) advisory, and (3) securitzation transactions incorporating integration of envrionmental, social and governance (ESG) factors, by industry#",No,,,,,,,
88652f7a-8154-4f09-92b7-780f7a47ccc6,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB-410a.2,4b6c7d9a-0b9b-4190-956e-47a67e62a856,,,,,,,Quantitative,No,Yes,"(1) Number and (2) total value of investments and loans incorporating integration of environmental, social and governance (ESG) factors, by industry",No,,,,,,,
624b00f4-0014-4abc-8e84-ffd6125fc021,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB-410a.3,"af975d0a-79cc-4359-8c94-71d08bccea0b,4b6c7d9a-0b9b-4190-956e-47a67e62a856,52c875a3-e4f8-448b-953a-3fecd7a94040,64427737-a4c0-406b-8a50-f23d4b1ec3fa",,,,,,,Qualitative,Part,Yes,"Description of approach to incorporation of environmental, social and governance (ESG) factors in investment banking and brokerage activities",No,,,,,,,
6eb1f3b0-818e-463c-83e1-d1acf91d7c45,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB-1,"aa1d4679-e6b2-4a34-b036-d3ab463a5d31,2341c64a-8f58-44f2-85a2-f30d0957ac6d",,,,,,,Quantitative,Part,No,"For each key business line in industry: (1) absolute gross (a) Scope 1 emissions, (b) Scope 2 emissions and (c) Scope 3 emissions, and (2) associated revenue (i.e. facilitated emissions)",Yes,,,,,,,
f66de6e4-44d5-4829-b413-5803f1888a8a,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB-2,ed1b7b5e-fb66-4af1-9de7-b91a713ded35,,,,,,,Qualitative,Part,No,Description of the methodology used to calculate financed emissions,Yes,,,,,,,
6c78b942-d4b0-4cd3-8052-b32eec0a9619,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB.000.A,,,,,,,,Quantitative,No,Yes,"(1) Number and (2) value of (a) underwriting. (b) advisory, and (c) securitization transactions",No,,,,,,,
a4457778-4ba8-4860-9abc-c46af9456517,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB.000.B,,,,,,,,Quantitative,No,Yes,(1) Number and (2) value of proprietary investments and loans by sector,No,,,,,,,
b96a741c-7425-469a-8e10-bbcdff8de364,Attribute,ec7d0f6a-bb97-40ff-aa61-c81fffe64e58,FN-IB.000.C,,,,,,,,Quantitative,No,Yes,"(1) Number and (2) value of market making transactions in (a) fixed income, (b) equity, (c) currency, (d) derivatives, and (e) commodity products",No,,,,,,,
a2fead6c-f111-4b2b-a13c-2d55190e944a,Object,ae10df11-bd9b-4a34-9081-d2d909c168fe,B19 - Mortgage Finance,,,,,,,,,,,,,,,,,,,
10a9738a-11ff-484b-ac18-3978b178cf1c,Attribute,a2fead6c-f111-4b2b-a13c-2d55190e944a,FN-MF-450a.1,,,,,,,,Quantitative,No,Part,(1) Number and (2) value of mortgage loans in 100-year flood zones,No,,,,,,,
2158cdf2-295f-41fa-9ad6-e5dbe60f3632,Attribute,a2fead6c-f111-4b2b-a13c-2d55190e944a,FN-MF-450a.2,"9234cced-bff3-4b0e-b781-b8dcc1ceb033,acfb5896-d0e5-45e1-bf2c-f5c73fcd026f,4ba3ce7e-f102-492b-ba0c-3a4e4a6f970d,012d629c-7620-495f-84e6-dd3e9edd81d3,fc1b0ebf-c774-4e46-9836-f09c38e6a9d5",,,,,,,Quantitative,Part,Part,"(1) Total expected loss and (2) Loss Default (LGD) attributable to mortgage loan default and deliquency due to weather-related natural catastrophes, by geographic region",No,,,,,,,
458beb4b-d04e-41a7-abe3-8b13a349f296,Attribute,a2fead6c-f111-4b2b-a13c-2d55190e944a,FN-MF-450a.3,4b6c7d9a-0b9b-4190-956e-47a67e62a856,,,,,,,Qualitative,Part,Yes,Description of how climate change and other environmental risks are incorporated into mortgage origination and underwriting,No,,,,,,,
d9ec6ac2-6712-4780-b4aa-61ce8473adac,Attribute,a2fead6c-f111-4b2b-a13c-2d55190e944a,FN-MF-000.A,,,,,,,,Quantitative,No,Yes,(1) Number and (2) value of mortgages originated by category: (a) residential and (b) commercial,No,,,,,,,
dff87e34-40b3-4459-b1ba-b31ae43a547f,Attribute,a2fead6c-f111-4b2b-a13c-2d55190e944a,FN-MF-000.B,,,,,,,,Quantitative,No,Yes,(1) Number and (2) value of mortgages purchased by category: (a) residential and (b) commercial,No,,,,,,,
dc78c85a-756b-413a-8a9d-11f9456b2095,Layer,,EBA Pillar 3,,,,,,,,,,,,,,,,,,,
7e55e7e7-4b99-4187-84c3-320c55899409,Object,dc78c85a-756b-413a-8a9d-11f9456b2095,Table 1: Qualitative information on Environmental risk,,,,,,,,,,,,,,,,,,,
d4ed9129-27b1-4d2d-a491-24e36928afd8,Group,7e55e7e7-4b99-4187-84c3-320c55899409,Business strategy and processes,,,,,,,,,,,,,,,,,,,
756a7aec-9a34-430e-87cc-0729184ac5c2,Attribute,d4ed9129-27b1-4d2d-a491-24e36928afd8,(a),,"62f09a8f-5d32-4aed-8cc1-536c72943e00,e91e98a4-678f-4bec-9409-eccb4401c376",,,,,,Qualitative,,,,,"In accordance with Article 449a in conjunction with Article 435(1), points (a) and (e) CRR an explanation of how institution business environment, business model, strategy and processes, and financial planning integrate risks stemming from environmental factors (i.e. environmental risks) and how these evolve over time given changing technology, policy framework, business environment, stakeholder (e.g. consumers and investors) preferences, and changes in the physical environment itself.",,,,,,
bf07650c-4f79-44ec-a70a-a12317f15257,Transition,,,756a7aec-9a34-430e-87cc-0729184ac5c2,62f09a8f-5d32-4aed-8cc1-536c72943e00,,,,,,,,,,,,,Yes,0,No,No,No
30439220-31fe-415e-974c-e843472e35e6,Transition,,,756a7aec-9a34-430e-87cc-0729184ac5c2,e91e98a4-678f-4bec-9409-eccb4401c376,,,,,,,,,,,,,Part,Value chain not specifically mentioned,No,No,No
a1787fb4-b36a-4e94-9368-739bb81e95ce,Attribute,d4ed9129-27b1-4d2d-a491-24e36928afd8,(b),,"62f09a8f-5d32-4aed-8cc1-536c72943e00,7925c970-9536-42e2-9ff4-7628c1ec5c49,ad4294ca-59a1-42c7-8ca8-aead9a5226c4,acd8f34e-fadb-4b68-a542-c8957bff571d,c3d91609-bc19-4e05-bea6-bebe5f3e362f,37c126d2-a597-4728-8d13-aca5b6f4d7c5,1d21b6da-9179-438b-b8f4-71ee8e76a209,f21dc30e-43c6-4492-8971-c2ea233a4daf,774f1751-74a4-48fb-a011-73d408dddc28,bd1191f2-4493-428b-b6df-16bfc9f42488,c27fbbf8-0797-4fd7-b2ff-100cc556d2d1,f84246e9-e142-4e4c-b710-b48ad95a5a6f,69f6febb-52d6-44b8-a4c6-00527df9765f,e573de93-9f33-493f-9cc8-c5416bda84b3",,,,,,Qualitative,,,,,"In accordance with Article 449a in conjunction with Article 435(1) points (a), (c), (d), (e) and (f) CRR, the objectives, targets and limits (e.g. in terms of green asset ratio – GAR and BTAR –, GHG emissions, etc) that institutions set for the assessment and management of environmental risks, and institutions processes for the setting of these objectives, targets and limits. An explanation of the linkages of these objectives, targets and limits to the current international and European policy framework and benchmarks available, for example, Paris Climate Accords; European Green Deal; Nonfinancial Reporting Directive (NFRD); European Commission’s Guidelines on non-financial reporting - Supplement on reporting climate-related information; Task Force on Climate-related Financial Disclosures (TCFD) Recommendations; United Nations Environment Programme Finance Initiative (UNEP FI); the Global Reporting Initiative Sustainability Reporting Standards, the United Nations’ Principles for Responsible Investment (UNPRI).",,,,,,
fbf94226-c7e7-4f6d-99dc-779a50c9889c,Transition,,,a1787fb4-b36a-4e94-9368-739bb81e95ce,62f09a8f-5d32-4aed-8cc1-536c72943e00,,,,,,,,,,,,,Yes,0,No,No,No
8f5a6cf7-3d4c-4a39-9e8c-ca9d28ccc217,Transition,,,a1787fb4-b36a-4e94-9368-739bb81e95ce,7925c970-9536-42e2-9ff4-7628c1ec5c49,,,,,,,,,,,,,Part,Definition not explicitly required,No,No,No
2358b44b-2867-412f-91e5-5d7f9ecce60f,Transition,,,a1787fb4-b36a-4e94-9368-739bb81e95ce,ad4294ca-59a1-42c7-8ca8-aead9a5226c4,,,,,,,,,,,,,Part,Details of specific direct/indirect response,No,No,No
4be20e34-dd52-484c-af7f-f87010eff10d,Transition,,,a1787fb4-b36a-4e94-9368-739bb81e95ce,acd8f34e-fadb-4b68-a542-c8957bff571d,,,,,,,,,,,,,Part,How plans will be resourced; disclosure of emission reduction targets and use of carbon offsets.,No,No,No
7baeb7aa-bfff-47e6-8346-6ab6516f6651,Transition,,,a1787fb4-b36a-4e94-9368-739bb81e95ce,c3d91609-bc19-4e05-bea6-bebe5f3e362f,,,,,,,,,,,,,Yes,0,No,No,No
b686b68f-b7f6-49b0-832c-668c1c09d963,Transition,,,a1787fb4-b36a-4e94-9368-739bb81e95ce,37c126d2-a597-4728-8d13-aca5b6f4d7c5,,,,,,,,,,,,,Yes,0,No,No,No
f8d11c73-0eb8-4ed7-929d-1ea8f74d9a4b,Transition,,,a1787fb4-b36a-4e94-9368-739bb81e95ce,1d21b6da-9179-438b-b8f4-71ee8e76a209,,,,,,,,,,,,,Part,"EBA P3 measures contribution to general goals of climate mitigation and adaptation (mainly via the GAR templates). However, specific disclosures regarding entity level targets are not required",No,No,No
cd065697-d7a8-45a5-9342-fc895c7d837b,Transition,,,a1787fb4-b36a-4e94-9368-739bb81e95ce,f21dc30e-43c6-4492-8971-c2ea233a4daf,,,,,,,,,,,,,Yes,0,No,No,No
25f91a47-65d1-4b33-8a7c-dd0c664bb933,Transition,,,a1787fb4-b36a-4e94-9368-739bb81e95ce,774f1751-74a4-48fb-a011-73d408dddc28,,,,,,,,,,,,,Part,"EBA P3 measures contribution to general goals of climate mitigation and adaptation (mainly via the GAR templates). However, specific disclosures regarding entity level targets are not required",No,No,No
093e94ff-cc9a-4b83-8aa8-a89b8d034dc6,Transition,,,a1787fb4-b36a-4e94-9368-739bb81e95ce,bd1191f2-4493-428b-b6df-16bfc9f42488,,,,,,,,,,,,,Part,"EBA P3 measures contribution to general goals of climate mitigation and adaptation (mainly via the GAR templates). However, specific disclosures regarding entity level targets are not required",No,No,No
2268cfaa-90cb-440d-91ae-21241ff9145f,Transition,,,a1787fb4-b36a-4e94-9368-739bb81e95ce,c27fbbf8-0797-4fd7-b2ff-100cc556d2d1,,,,,,,,,,,,,Part,"An explanation of the linkages of targets to current international and EU policy framework, and other benchmarks available",No,No,No
58efa610-dec2-496a-a215-814e3a6e7ec9,Transition,,,a1787fb4-b36a-4e94-9368-739bb81e95ce,f84246e9-e142-4e4c-b710-b48ad95a5a6f,,,,,,,,,,,,,Part,"EBA P3 measures contribution to general goals of climate mitigation and adaptation (mainly via the GAR templates). However, specific disclosures regarding entity level targets are not required",No,No,No
3b81f935-c7f8-4052-a967-f6c5c6ad26e1,Transition,,,a1787fb4-b36a-4e94-9368-739bb81e95ce,69f6febb-52d6-44b8-a4c6-00527df9765f,,,,,,,,,,,,,Part,"EBA P3 measures contribution to general goals of climate mitigation and adaptation (mainly via the GAR templates). However, specific disclosures regarding entity level targets are not required",No,No,No
1add0343-f820-4c88-910a-ff6129d1c483,Transition,,,a1787fb4-b36a-4e94-9368-739bb81e95ce,e573de93-9f33-493f-9cc8-c5416bda84b3,,,,,,,,,,,,,Part,"EBA P3 measures contribution to general goals of climate mitigation and adaptation (mainly via the GAR templates). However, specific disclosures regarding entity level targets are not required",No,No,No
6f280482-a472-4f96-b39d-84e53c748c1d,Attribute,d4ed9129-27b1-4d2d-a491-24e36928afd8,(c),,38a9397e-77c5-4d5b-a650-f40c5382f7bf,,,,,,Qualitative,,,,,"In accordance with Article 449a, the evolution of the institution’s current and future (planned) investment in environmentally sustainable economic activities and EU Taxonomy-aligned sectors/activities in accordance with the environmental objectives (including climate change objectives, e.g, in terms of GAR and BTAR) set out in Article 9 of Regulation (EU) 2020/8522. Institutions current and future (planned) investment activities towards environmental objectives may depend on their own approach and definitions. Institutions shall include these approaches in their disclosures.",,,,,,
8dce7ca4-b32d-4770-8597-a3e4ec213a3f,Transition,,,6f280482-a472-4f96-b39d-84e53c748c1d,38a9397e-77c5-4d5b-a650-f40c5382f7bf,,,,,,,,,,,,,Part,Discussion of current/future investment plans is required,No,No,No
cd4c818c-79fd-46a1-96c1-ac7250a83df9,Attribute,d4ed9129-27b1-4d2d-a491-24e36928afd8,(d),,,,,,,,Qualitative,,,,,"In accordance with Article 449a in conjunction with Article 435(1), point (d) CRR, the measures that institutions take to mitigate risks associated with environmental factors, including understanding the counterparty’s capacity to manage environmental risks and entering into a dialogue with counterparties to mitigate such environmental risks.",,,,,,
fbe05847-a947-4e28-add6-df1840a625ad,Group,7e55e7e7-4b99-4187-84c3-320c55899409,Governance,,,,,,,,,,,,,,,,,,,
c341d4f4-b1f7-4d20-95d1-1c1c00f0029d,Attribute,fbe05847-a947-4e28-add6-df1840a625ad,(e),,"c40496a5-1e40-42ce-bf8e-57c9388db2b6,1df14821-72f8-46ce-979d-510f69c052c4,e38b9d18-6061-4598-a05b-d3ddb93912fe,662edc21-02d4-4627-b4fa-8703d5a53567",,,,,,Qualitative,,,,,"In accordance with Article 449a in conjunction with Article 435(1), point (b), and Article 435(2), points (a), (b), (c) CRR, the involvement of institutions management body in the supervision and management of environmental risks, and the rationale for institutions approach taking into account various transmission channels such as physical, transition and liability risks.",,,,,,
6e351889-8037-4386-b068-575c55ec461c,Transition,,,c341d4f4-b1f7-4d20-95d1-1c1c00f0029d,c40496a5-1e40-42ce-bf8e-57c9388db2b6,,,,,,,,,,,,,Part,Specific identity of responsible body or individual,No,No,No
29d6ef8b-5a56-460c-8933-3a8f1bab337f,Transition,,,c341d4f4-b1f7-4d20-95d1-1c1c00f0029d,1df14821-72f8-46ce-979d-510f69c052c4,,,,,,,,,,,,,Part,"Details on TORs, board mandates etc.",No,No,No
bac7557f-a8c3-4fad-abe4-e238a0a0963c,Transition,,,c341d4f4-b1f7-4d20-95d1-1c1c00f0029d,e38b9d18-6061-4598-a05b-d3ddb93912fe,,,,,,,,,,,,,Part,Details on skills and competencies,No,No,No
003598a3-590a-48b6-85ce-73e238859c2c,Transition,,,c341d4f4-b1f7-4d20-95d1-1c1c00f0029d,662edc21-02d4-4627-b4fa-8703d5a53567,,,,,,,,,,,,,Part,Delegation to specific committee/position; whether dedicated control/procedures applied to climate risk management,No,No,No
6d03657e-dd41-40e0-9e03-6e063d3c24fc,Attribute,fbe05847-a947-4e28-add6-df1840a625ad,(f),,"1648f610-b592-42a3-81b4-930829e843e7,662edc21-02d4-4627-b4fa-8703d5a53567",,,,,,Qualitative,,,,,"In accordance with Article 449a in conjunction with Article 435(2), point (d) CRR, the ways in which institutions’ management body integrates short-term, medium-term and long-term effects of environmental risks in organisational structure for the purposes of risk management and the ways in which this integration of environmental risks is reflected in business lines and internal control functions.",,,,,,
ee53bfd1-77cf-4abe-8396-b5866343fcea,Transition,,,6d03657e-dd41-40e0-9e03-6e063d3c24fc,1648f610-b592-42a3-81b4-930829e843e7,,,,,,,,,,,,,Yes,0,No,No,No
5b6f8333-840b-467c-b6b9-e996c0f386dd,Transition,,,6d03657e-dd41-40e0-9e03-6e063d3c24fc,662edc21-02d4-4627-b4fa-8703d5a53567,,,,,,,,,,,,,Part,Delegation to specific committee/position; whether dedicated control/procedures applied to climate risk management,No,No,No
532cbf4c-ea69-4d6b-8f07-26978a36e993,Attribute,fbe05847-a947-4e28-add6-df1840a625ad,(g),,"fb878c4d-4f81-4775-a347-cd7e6ed6ce3c,662edc21-02d4-4627-b4fa-8703d5a53567",,,,,,Qualitative,,,,,"In accordance with Article 449a in conjunction with Article 435(2), points (a), (b), (c) CRR, institutions’ organisation of risk committees and the allocation of tasks and responsibilities in the risk management framework to monitor and manage environmental risks, taking into account physical, transition and liability transmission channels.",,,,,,
46194f42-7189-4a89-8b7d-0101f456932c,Transition,,,532cbf4c-ea69-4d6b-8f07-26978a36e993,fb878c4d-4f81-4775-a347-cd7e6ed6ce3c,,,,,,,,,,,,,Part,"Targets are discussed, but not how these are set/monitored by committees",No,No,No
ce758ad3-463b-4694-94d4-95607ddc8e4a,Transition,,,532cbf4c-ea69-4d6b-8f07-26978a36e993,662edc21-02d4-4627-b4fa-8703d5a53567,,,,,,,,,,,,,Part,Delegation to specific committee/position; whether dedicated control/procedures applied to climate risk management,No,No,No
44003a30-6a80-4a41-8cea-a80f08d4b287,Attribute,fbe05847-a947-4e28-add6-df1840a625ad,(h),,cc467f97-4152-4865-a183-41a6b31c06bc,,,,,,Qualitative,,,,,"In accordance with Article 449a in conjunction with Article 435(2), points (e) CRR, the ways via which institutions include environmental risks into internal reporting framework and structure, and the frequency of internal reporting and information exchange on environmental risks.",,,,,,
88684aa4-087d-4ba0-9b76-cf98311b5715,Transition,,,44003a30-6a80-4a41-8cea-a80f08d4b287,cc467f97-4152-4865-a183-41a6b31c06bc,,,,,,,,,,,,,Yes,0,No,No,No
13a2ab87-74fe-4d86-8eaf-5392469da901,Attribute,fbe05847-a947-4e28-add6-df1840a625ad,(i),,,,,,,,Qualitative,,,,,"In accordance with Article 449a in conjunction with Article 435(2), points (e) CRR, information on whether environmental risks are included in remuneration policy, and the criteria and metrics used to determine the impact on variable remuneration of environmental risk considerations.",,,,,,
8b82e74b-b353-4af3-af1c-c2d5af5cfca3,Group,7e55e7e7-4b99-4187-84c3-320c55899409,Risk management,,,,,,,,,,,,,,,,,,,
af975d0a-79cc-4359-8c94-71d08bccea0b,Attribute,8b82e74b-b353-4af3-af1c-c2d5af5cfca3,(j),,"62f09a8f-5d32-4aed-8cc1-536c72943e00,33899c1b-cb30-4402-b229-5adec58de813,fec5264f-3234-4d79-9199-2cfe4ef19fce,7408249b-3541-4532-bbda-46dc1707012d,0768f4e2-863e-4f46-b01e-ba37bf4f4c2d,624b00f4-0014-4abc-8e84-ffd6125fc021",,,,,,Qualitative,,,,,"In accordance with Article 449a in conjunction with Article 435(1), point (f) CRR, integration of short-, medium- and long-term effects of environmental factors and risks in the risk tolerance framework. Institutions shall decide the relevant time horizon according to their own risk profile and exposures.",,,,,,
9403e1c7-3e21-4904-b9c5-c4715888aa89,Transition,,,af975d0a-79cc-4359-8c94-71d08bccea0b,62f09a8f-5d32-4aed-8cc1-536c72943e00,,,,,,,,,,,,,Yes,0,No,No,No
38d25dde-db9d-4b04-b9c0-c7b329f016c0,Transition,,,af975d0a-79cc-4359-8c94-71d08bccea0b,33899c1b-cb30-4402-b229-5adec58de813,,,,,,,,,,,,,Yes,0,No,No,No
e6e4f3b1-1df4-47ed-8716-31daca1b22ba,Transition,,,af975d0a-79cc-4359-8c94-71d08bccea0b,fec5264f-3234-4d79-9199-2cfe4ef19fce,,,,,,,,,,,,,Part,Qualitative info on incorporation of ESG factors into activities,No,No,No
556c58f4-a508-43ff-996e-705bb1840908,Transition,,,af975d0a-79cc-4359-8c94-71d08bccea0b,7408249b-3541-4532-bbda-46dc1707012d,,,,,,,,,,,,,Part,"Credit analysis is not specified, however link between ESG and credit risk is required",No,No,No
f06d2b0d-0bf3-44d0-869d-b9e7bae4ea77,Transition,,,af975d0a-79cc-4359-8c94-71d08bccea0b,0768f4e2-863e-4f46-b01e-ba37bf4f4c2d,,,,,,,,,,,,,Part,Qualitative info on incorporation of ESG factors into activities,No,No,No
