ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Quant_Qual,Title,Guidance,Comments,Connected to other Frameworks,Footnotes,KPI,Unit of Measure,Example,Rationale,Alignment with Other Reporting Frameworks,EU Policy Reference,Disclosure Requirement,Other ESRS,CSRD,TCFD,Other Regulation,Text,EBA Pillar 3,EU Taxonomy,SFDR,Key DR Tag,Comments/Description,Category
3c99de39-1dbc-4ec9-8b43-f78b430018e7,Transition,,,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,14f3a0ec-a14d-4e10-91be-6a41a834b90a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155772b3-4d08-4f03-8293-c049028a5ec2,Transition,,,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,0a9c5267-617a-409b-af84-57eb8dcc6585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ab5bb32-133e-473d-81fe-23fa6ed59d57,Transition,,,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,d74ca03c-6a85-41cd-ac1c-a3aa556fe64c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc29a813-e515-44e2-b115-bf880e1d6802,Transition,,,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,5176535c-ec20-4be0-beda-de0dccea3b39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47dc7e32-f9e6-4be4-a11a-4b89335a9874,Attribute,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,Supplemental Guidance for Banks,,,,,,,,Quantitative,Supplemental Guidance for Banks,"Banks should disclose GHG emissions for their lending and other financial intermediary business activities where data and methodologies allow. These emissions should be calculated in line with the Global GHG Accounting and Reporting Standard for the Financial Industry developed by the Partnership for Carbon Accounting Financials (PCAF Standard) or a comparable methodology (See Table 2, p. 50).",,,,,,,,,,,,,,,,,,,,,
683cc4d8-254c-40dd-bd96-bae40c9cad1d,Attribute,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,Supplemental Guidance for Insurance Companies,,,,,,,,Qualitative,Supplemental Guidance for Insurance Companies,Insurance companies should disclose weighted average carbon intensity or GHG emissions associated with commercial property and specialty lines of business where data and methodologies allow.,,,,,,,,,,,,,,,,,,,,,
f76fbf91-dbd9-4107-a0e4-3751630cab9a,Attribute,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,Supplemental Guidance for Asset Owners,,,,,,,,Qualitative,Supplemental Guidance for Asset Owners,"Asset owners should disclose GHG emissions for assets they own and the weighted average carbon intensity (WACI) for each fund or investment strategy, where data and methodologies allow. These emissions should be calculated in line with the Global GHG Accounting and Reporting Standard for the Financial Industry developed by the Partnership for Carbon Accounting Financials (PCAF Standard) or a comparable methodology (See Table 2, p. 50). In addition to WACI, asset owners should consider providing other carbon footprinting metrics they believe are useful for decision-making. See Table 3 (p. 52) for additional common carbon footprinting and exposure metrics.",,,,,,,,,,,,,,,,,,,,,
e71f2268-1f61-4105-81b1-81e59b3b53f0,Attribute,f7f8de29-2fbf-45a6-b2ef-873ffaec806f,Supplemental Guidance for Asset Managers,,,,,,,,Qualitative,Supplemental Guidance for Asset Managers,"Asset managers should disclose GHG emissions for their assets under management and the weighted average carbon intensity (WACI) for each product or investment strategy, where data and methodologies allow. These emissions should be calculated in line with the Global GHG Accounting and Reporting Standard for the Financial Industry developed by the Partnership for Carbon Accounting Financials (PCAF Standard) or a comparable methodology (See Table 2, p. 50). In addition to WACI, asset managers should consider providing other carbon footprinting metrics they believe are useful for decision-making. See Table 3 (p. 52) for additional carbon footprinting and exposure metrics.",,,,,,,,,,,,,,,,,,,,,
3efba958-3338-40e3-9b82-0abc27ae9258,Attribute,af4b9c05-2c87-48ca-a145-fe6ee4df4b10,Recommended Disclosure c),,"98e2e927-c855-4540-ba71-21aaf1c20c74,d46c8e5c-90d0-4cf5-bc38-0d1efc9ed81c",,,,,,Qualitative,Describe the targets used by the organization to manage climate-related risks and opportunities and performance against targets.,"Organizations should describe their key climate-related targets such as those related to GHG emissions, water usage, energy usage, etc., consistent with the cross-industry, climate-related metric categories in Table A2.1 (p. 79), where relevant, and in line with anticipated regulatory requirements or market constraints or other goals. Other goals may include efficiency or financial goals, financial loss tolerances, avoided GHG emissions through the entire product life cycle, or net revenue goals for products and services designed for a low-carbon economy. In describing their targets, organizations should consider including the following: ‒ whether the target is absolute or intensity based; ‒ time frames over which the target applies; ‒ base year from which progress is measured; and ‒ key performance indicators used to assess progress against targets. Organizations disclosing medium-term or long-term targets should also disclose associated interim targets in aggregate or by business line, where available. Where not apparent, organizations should provide a description of the methodologies used to calculate targets and measures.",,,,,,,,,,,,,,,,,,,,,
61aa81a4-1e1c-4745-87a2-f3526587ce78,Transition,,,3efba958-3338-40e3-9b82-0abc27ae9258,98e2e927-c855-4540-ba71-21aaf1c20c74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49a7c18f-218d-4653-8cc6-ef924e9733af,Transition,,,3efba958-3338-40e3-9b82-0abc27ae9258,d46c8e5c-90d0-4cf5-bc38-0d1efc9ed81c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2bed87b-cf65-476c-811c-1d6f5512b825,Group,af4b9c05-2c87-48ca-a145-fe6ee4df4b10,"Cross-Industry, Climate-Related Metric Categories",,"78393a15-103b-41ff-afe2-1f584837a5d9,14f3a0ec-a14d-4e10-91be-6a41a834b90a,1082147a-2896-4a2a-a3f6-96b5a5176038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788ef53e-866e-4fc7-bb38-24b155c587ee,Transition,,,d2bed87b-cf65-476c-811c-1d6f5512b825,78393a15-103b-41ff-afe2-1f584837a5d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bb286f2-19b5-4ef8-9800-09af911c23ac,Transition,,,d2bed87b-cf65-476c-811c-1d6f5512b825,14f3a0ec-a14d-4e10-91be-6a41a834b90a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324fb591-495d-4f0a-807c-f82a78530c89,Transition,,,d2bed87b-cf65-476c-811c-1d6f5512b825,1082147a-2896-4a2a-a3f6-96b5a5176038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60192097-e102-4a52-9ea4-fc36fdee110a,Attribute,d2bed87b-cf65-476c-811c-1d6f5512b825,GHG Emissions,,,,,,,,Quantitative,GHG Emissions,"Absolute Scope 1, Scope 2, and Scope 3; emissions intensity",,,,,,,,,,,,,,,,,,,,,
49235240-6476-4864-88a4-ea420ac89f65,Attribute,d2bed87b-cf65-476c-811c-1d6f5512b825,Transition Risks,,,,,,,,Quantitative,Transition Risks,Amount and extent of assets or business activities vulnerable to transition risks,,,,,,,,,,,,,,,,,,,,,
2e2d7146-94ec-44f1-832f-83f10df3825a,Attribute,d2bed87b-cf65-476c-811c-1d6f5512b825,Physical Risks,,,,,,,,Quantitative,Physical Risks,Amount and extent of assets or business activities vulnerable to physical risks,,,,,,,,,,,,,,,,,,,,,
13567538-4f8b-4059-9b0d-722dd4dff071,Attribute,d2bed87b-cf65-476c-811c-1d6f5512b825,Climate-Related Opportunities,,,,,,,,Quantitative,Climate-Related Opportunities,"Proportion of revenue, assets, or other business activities aligned with climate-related opportunities",,,,,,,,,,,,,,,,,,,,,
33ce1e8d-67c9-44d4-8d58-3abfecdf6605,Attribute,d2bed87b-cf65-476c-811c-1d6f5512b825,Capital Deployment,,,,,,,,Quantitative,Capital Deployment,"Amount of capital expenditure, financing, or investment deployed toward climate-related risks and opportunities",,,,,,,,,,,,,,,,,,,,,
070e24dc-8b5d-4c3a-9f92-d96f1a3a4f25,Attribute,d2bed87b-cf65-476c-811c-1d6f5512b825,Internal Carbon Prices,,,,,,,,Quantitative,Internal Carbon Prices,Price on each ton of GHG emissions used internally by an organization,,,,,,,,,,,,,,,,,,,,,
69678c1d-f8cf-4b1a-b6cd-740ccf113db2,Attribute,d2bed87b-cf65-476c-811c-1d6f5512b825,Remuneration,,,,,,,,Quantitative,Remuneration,Proportion of executive management remuneration linked to climate considerations,,,,,,,,,,,,,,,,,,,,,
422b7c9b-40f9-4ece-ba15-6871f7dcb28d,Layer,,NFRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd3c5bfe-57e6-43b9-9b98-ae834ea6571c,Object,422b7c9b-40f9-4ece-ba15-6871f7dcb28d,3.1.   Business Model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37a9a2c1-6e70-4f17-9732-7627e496a3e7,Group,fd3c5bfe-57e6-43b9-9b98-ae834ea6571c,Disclosure on Business Model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98482713-1463-4a96-89f1-eae2e7249c33,Attribute,37a9a2c1-6e70-4f17-9732-7627e496a3e7,1,743e65b8-3187-4b93-99af-7c9989148a9c,,,,,,,,,,"Describe the impact of climate-related risks and opportunities on the company's business model, strategy and financial planning.",TCFD recommendation Strategy b,,,,,,,,,,,,,,,,,,,
18083dea-e3ba-4993-a373-f782db612704,Attribute,37a9a2c1-6e70-4f17-9732-7627e496a3e7,2,,,,,,,,,,,"Describe the ways in which the company’s business model can impact the climate, both positively and negatively.",,,,,,,,,,,,,,,,,,,,
d58afec3-de79-4878-969a-7a395c2c759d,Attribute,37a9a2c1-6e70-4f17-9732-7627e496a3e7,3,36058f69-8afa-4f8e-9e23-fc02cd6805e9,,,,,,,,,,"Describe the resilience of the company’s business model and strategy, taking into consideration different climate-related scenarios over different time horizons, including at least a 2 °C or lower scenario and a greater than 2 °C scenario (20).",TCFD recommendation Strategy c,"(20)  Companies are encouraged to consider a 1,5 °C scenario, in light of the conclusions of the IPCC 2018 Special Report. For further information on how to conduct a scenario analysis to assess the strategic resilience of a company, see TCFD’s Technical Supplement “The Use of Scenario Analysis in Disclosure of Climate-related Risks and Opportunities”",,,,,,,,,,,,,,,,,,
88c25cbc-3be9-4017-8f91-04da93b70cda,Group,fd3c5bfe-57e6-43b9-9b98-ae834ea6571c,Further Guidance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb914bfb-00e5-48c9-8408-28061eb19a0e,Attribute,88c25cbc-3be9-4017-8f91-04da93b70cda,1,,,,,,,,,,,Describe any changes in the company’s business model and strategy to address transition and physical risks and to take advantage of climate-related business opportunities.,,,,,,,,,,,,,,,,,,,,
2796fea7-801e-4225-bea5-3b8a0570e84c,Attribute,88c25cbc-3be9-4017-8f91-04da93b70cda,2,,,,,,,,,,,"Describe the company’s dependencies on natural capitals, such as water, land, ecosystems or biodiversity that are at risk because of climate change.",,,,,,,,,,,,,,,,,,,,
81165c6f-7d37-40e7-8b21-28289fee013a,Attribute,88c25cbc-3be9-4017-8f91-04da93b70cda,3,,,,,,,,,,,Describe how any changes in the company’s business model and strategy to address climate change mitigation and/or adaptation will change the company’s human capital needs.,,,,,,,,,,,,,,,,,,,,
df79d7c2-f1ee-4df2-834c-ba8e02d06fc4,Attribute,88c25cbc-3be9-4017-8f91-04da93b70cda,4,,,,,,,,,,,"Describe opportunities related to resource efficiency and cost savings, the adoption of low-emission energy sources, the development of new products and services, access to new markets, and building resilience along the value chain.",,,,,,,,,,,,,,,,,,,,
702f17cf-ea76-4af9-bed1-3f3cf4a939e8,Attribute,88c25cbc-3be9-4017-8f91-04da93b70cda,5,,,,,,,,,,,Disclose how the company has selected scenarios.,,,,,,,,,,,,,,,,,,,,
0c32c253-37c1-41c6-b826-3da45425f820,Attribute,88c25cbc-3be9-4017-8f91-04da93b70cda,6,,,,,,,,,,,"Describe how the company’s activities contribute to climate change via GHG emissions, including from deforestation, forest degradation or land-use change.",,,,,,,,,,,,,,,,,,,,
c45b85e8-b7e2-4090-b5b3-a427d1aaa89e,Object,422b7c9b-40f9-4ece-ba15-6871f7dcb28d,3.2.   Policies and Due Diligence Processes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06fb62d6-534b-4b74-a10e-ee93fcd40dc0,Group,c45b85e8-b7e2-4090-b5b3-a427d1aaa89e,Disclosure on Policies and Due Diligence Processes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd96ed4d-f400-47e7-a487-d64c277f2b89,Attribute,06fb62d6-534b-4b74-a10e-ee93fcd40dc0,1,,,,,,,,,,,"Describe any company policies related to climate, including any climate change mitigation or adaptation policy.",,,,,,,,,,,,,,,,,,,,
422eeb0e-afaa-487b-bdab-19bfed54533d,Attribute,06fb62d6-534b-4b74-a10e-ee93fcd40dc0,2,,,,,,,,,,,"Describe any climate-related targets the company has set as part of its policies, especially any GHG emissions targets, and how company targets relate to national and international targets and to the Paris Agreement in particular.",,,,,,,,,,,,,,,,,,,,
821bf35e-b904-4e5f-96cd-0318ffb7c55c,Attribute,06fb62d6-534b-4b74-a10e-ee93fcd40dc0,3,1e85d99c-26d9-464f-9fba-058d5681fd4b,,,,,,,,,,Describe the board’s oversight of climate-related risks and opportunities.,TCFD recommendation Governance a,,,,,,,,,,,,,,,,,,,
05e6ad50-6d11-408c-8000-ec11edfd1a87,Attribute,06fb62d6-534b-4b74-a10e-ee93fcd40dc0,4,5af49c2c-3ff5-4628-be10-4360013c40b7,,,,,,,,,,Describe management’s role in assessing and managing climate-related risks and opportunities and explain the rationale for the approach.,TCFD recommendation Governance b,,,,,,,,,,,,,,,,,,,
66618d3a-fd04-4022-9f66-d3db8e6f66df,Group,c45b85e8-b7e2-4090-b5b3-a427d1aaa89e,Further guidance:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e7891eb-a0cc-45a4-b6b0-1e64790dfbe5,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,1,,,,,,,,,,,"Describe the company’s engagement with its value chain on climate-related issues, explaining how it engages with upstream and downstream partners to promote climate mitigation and/or adaptation.",,,,,,,,,,,,,,,,,,,,
e6dccfb5-c334-43a9-95ae-0dabc7b9036e,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,2,,,,,,,,,,,Explain how climate-related issues are integrated into the company’s operational decision-making processes.,,,,,,,,,,,,,,,,,,,,
ad4b2db1-fba1-4e4a-9cd9-68c9e9cc19ac,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,3,,,,,,,,,,,"Describe any public policy engagement on climate-related issues undertaken by the company, including membership of any relevant organisations or interest groups.",,,,,,,,,,,,,,,,,,,,
6f255466-ac54-4534-a993-6ad193ecd562,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,4,,,,,,,,,,,"Describe whether, how and at what levels (in particular board and management) the company has access to expertise on climate-related issues, either from its own internal capacity and/or from external sources.",,,,,,,,,,,,,,,,,,,,
53940382-4618-4ce2-9407-ac3d0dd7962c,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,5,,,,,,,,,,,"Describe any employee policies that are related to the climate, for example investments in skills necessary for the transition to low-carbon technologies, or measures to ensure employees can perform theirs tasks safely in a changing climate.",,,,,,,,,,,,,,,,,,,,
4c98c71f-7c2b-4f80-9bff-42ec43cdbc46,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,6,,,,,,,,,,,"Describe whether and how the company’s remuneration policy takes account of climate-related performance, including performance against targets set.",,,,,,,,,,,,,,,,,,,,
8c563983-934c-446a-a189-6d45b3d48cec,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,7,,,,,,,,,,,Disclose any energy-related targets the company has set as part of its policies (see Section 3.5),,,,,,,,,,,,,,,,,,,,
339b83ee-e23a-4151-b5d2-4f9ddb6f51d2,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,8,,,,,,,,,,,Explain the reasoning behind the selection of any climate-related targets used by the company.,,,,,,,,,,,,,,,,,,,,
4da776a2-08ff-4b6e-8fe0-aadd7218ca3a,Attribute,66618d3a-fd04-4022-9f66-d3db8e6f66df,9,,,,,,,,,,,"In the case of land sector companies, describe any targets related to GHG “sinks” (GHG absorption).",,,,,,,,,,,,,,,,,,,,
382ccc84-4492-45ac-8136-5c26a4da5f62,Object,422b7c9b-40f9-4ece-ba15-6871f7dcb28d,3.3.   Outcomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
