ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Quant_Qual,Title,Guidance,Description,Full_Partial_Match
0a91df4e-855e-4c02-8be0-760db1218e17,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,f,,,,,,,,Quantitative,Proportion of assets funding taxonomy relevant sectors,"The proportion of the stock of assets funding taxonomy-relevant activities (i.e., eligible assets) in total stock of covered assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding taxonomy relevant sectors for the objective of climate change adaptation as defined in the instructions corresponding to column ‘g’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets
as defined in the instructions corresponding to column ‘a’ of Template 7.",,
bb0cff79-9985-44ec-8155-30f834830be4,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,g,,,,,,,,Quantitative,Of which: environmentally sustainable,"The proportion of the stock of assets funding environmentally sustainable activities (i.e., aligned assets) in the stock of eligible assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding environmentally sustainable activities for the objective of climate change adaptation as defined in the instructions corresponding to column ‘h’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered exposures as defined in the instructions corresponding to column ‘a’ of Template 7.",,
16976133-0ae9-4aa4-818c-f0b2f8e5fc1a,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,h,,,,,,,,Quantitative,Of which: specialised lending,The proportion of the stock of assets categorised as specialised lending funding environmentally sustainable activities for the objective of climate change adaptation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘i’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.,,
806ceaaf-eed4-4f18-beaf-e9f2c17dee0e,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,i,,,,,,,,Quantitative,Of which: adaptation,Article 11 of Regulation (EU) 2020/852. The proportion of the stock of assets related to adaptation activities for the objective of climate change adaptation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘j’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.,,
2d0ce1ac-d366-4f8a-b096-304f2f546217,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,j,,,,,,,,Quantitative,Of which: enabling,"Article 16 of Regulation (EU) 2020/852. The proportion of the stock of assets related to enabling activities for the objective of climate change adaptation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘k’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets
as defined in the instructions corresponding to column ‘a’ of Template 7.",,
f769c612-9d5c-4b46-af70-cbf7c6a1eef6,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,k,,,,,,,,Quantitative,Proportion of assets funding taxonomy relevant sectors,"The proportion of the stock of assets funding taxonomy-relevant activities (i.e., eligible assets) for the objectives of climate change mitigation and climate change adaptation, compared to the total stock of covered assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding taxonomy relevant sectors as defined in the instructions corresponding to column ‘l’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.",,
fc6117c1-e5bd-4874-94d2-4809576ac3de,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,l,,49235240-6476-4864-88a4-ea420ac89f65,,,,,,Quantitative,Of which: environmentally sustainable,The proportion of the stock of assets funding environmentally sustainable activities for the objectives of climate change mitigation and adaptation in the stock of eligible assets. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible assets funding environmentally sustainable activities as defined in the instructions corresponding to column ‘m’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered exposures as defined in the instructions corresponding to column ‘a’ of Template 7.,,
0cde7f09-ad60-4bca-827d-7e00b850bd65,Transition,,,fc6117c1-e5bd-4874-94d2-4809576ac3de,49235240-6476-4864-88a4-ea420ac89f65,,,,,,,,,,Part
15b53930-00c6-492c-ae7e-b51c65986cb7,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,m,,,,,,,,Quantitative,Of which: specialised lending,The proportion of the stock of assets categorised as specialised lending funding environmentally sustainable activities for the objectives of climate change mitigation and adaptation in the stock of assets funding environmentally sustainable activities. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of assets as defined in the instructions corresponding to column ‘n’ of Template 7. The denominator of the KPI shall be the gross carrying amount of covered assets as defined in the instructions corresponding to column ‘a’ of Template 7.,,
d26fbd7c-405e-4549-bfb6-a6de062d69cd,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,n,,,,,,,,Quantitative,Of which: transitional/adaptation,Article 10 and Article 11 of Regulation (EU) 2020/852. The percentage shall correspond to column (d) and column (i).,,
6a03d5df-1837-4d18-a897-ae43f0b3b45f,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,o,,,,,,,,Quantitative,Of which: enabling,Article 16 of Regulation (EU) 2020/852. The percentage shall correspond to column (e) and column (j).,,
bab4ea56-3d43-4427-a5e1-4e790ae097e7,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,p,,,,,,,,Quantitative,Proportion of total assets covered,The proportion of total assets covered by the GAR. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of the stock of covered assets as defined in the instructions corresponding to 1 of Template 7. The denominator of the KPI shall be the gross carrying amount of total assets on institutions’ balance sheet as defined in instructions corresponding to row 53 of Template 7.,,
1de06f85-34a4-44bf-aa39-7cb303820bba,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,q,,,,,,,,Quantitative,Proportion of new assets funding taxonomy relevant sectors,"The proportion of new assets (i.e., assets originated within the current disclosure period) funding taxonomy-relevant activities (i.e., eligible assets) for the objective of climate change mitigation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets funding taxonomy relevant sectors as defined in the instructions corresponding to column ‘b’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",,
8ae510f5-9f2d-452a-9ef7-44f7651996f0,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,r,,,,,,,,Quantitative,Of which: environmentally sustainable,"Institutions shall disclose the proportion of new assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities for the objective of climate change mitigation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘c’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",,
215df688-99ee-47ea-85ff-129fac1d7cc0,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,s,,,,,,,,Quantitative,Of which: specialised lending,"The proportion of new assets (i.e. assets originated within the current disclosure period) categorised as specialised lending funding environmentally sustainable activities for the objective of climate change mitigation in total new eligible assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New eligible assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘d’ of Template 8. The denominator of the KPI shall be the gross carrying amount of new covered
assets from those assets, as defined in the instructions corresponding to column
‘a’ of Template 7.",,
d267398a-c548-409a-9cd2-d31c99ed47ff,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,t,,,,,,,,Quantitative,Of which: transitional,"Article 10 of Regulation (EU) 2020/852. The proportion of the new assets (i.e. assets originated within the current disclosure period) related to transitional activities for the objective of climate change mitigation in total new eligible assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New eligible assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘e’ of Template 8. The denominator of the KPI shall be the gross carrying amount of covered new assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",,
1562b892-1192-4b94-ad04-bdb7037043fe,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,u,,,,,,,,Quantitative,Of which: enabling,"Article 16 of Regulation (EU) 2020/852. The proportion of the new assets (i.e. assets originated within the current disclosure period) related to enabling activities for the objective of climate change mitigation in total new eligible assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New eligible assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘f’ of Template 8. The denominator of the KPI shall be the gross carrying amount of covered new assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",,
7445e56a-b6c9-45b5-91e5-bc92b1b68115,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,v,,,,,,,,Quantitative,Proportion of new assets funding taxonomy relevant sectors,"The proportion of new assets (i.e. assets originated within the current disclosure period) funding activities covered by the EU Taxonomy for the objective of climate change adaptation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets funding taxonomy relevant sectors as defined in the instructions corresponding to column ‘g’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",,
57120887-7730-4fd1-9c4a-5a5a6c199635,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,w,,,,,,,,Quantitative,Of which: environmentally sustainable,"The proportion of new assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities for the objective of climate change adaptation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘h’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",,
c37114c7-2976-4900-9e17-d586e4ad5768,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,x,,,,,,,,Quantitative,Of which: specialised lending,"The proportion of new assets (i.e. assets originated within the current disclosure period) categorised as specialised lending funding environmentally sustainable activities for the objective of climate change adaptation in total new eligible assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New eligible assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘i’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",,
be2379f3-3869-4634-8cb8-20ebe4366c0e,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,y,,,,,,,,Quantitative,Of which: adaptation,"Article 11 of Regulation (EU) 2020/852. The proportion of the new assets (i.e. assets originated within the current disclosure period) related to transitional activities for the objective of climate change adaptation in total new eligible assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New eligible assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘j’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",,
3aab0e23-ec01-4c21-9fdc-a536471cbc78,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,z,,,,,,,,Quantitative,Of which: enabling,"Article 16 of Regulation (EU) 2020/852. The proportion of the new assets (i.e. assets originated within the current
disclosure period) related to enabling activities for the objective of climate
change adaptation in total new eligible assets (i.e. assets originated within the
current disclosure period) funding environmentally sustainable activities. New
eligible assets shall be calculated net of repayments and other reductions.
The item shall be expressed as a percentage.
The numerator of the KPI shall be the gross carrying amount of eligible new
assets as defined in the instructions corresponding to column ‘k’ of Template 7.
The denominator of the KPI shall be the gross carrying amount of new covered
assets from those assets, as defined in the instructions corresponding to column
‘a’ of Template 7.",,
faa41de9-6a9a-475e-9e83-ccc53a209104,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,aa,,,,,,,,Quantitative,Proportion of assets funding taxonomy relevant sectors,"The proportion of new assets (i.e. assets originated within the current disclosure period) funding activities covered by the EU Taxonomy for the objectives of climate change mitigation and climate change adaptation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets funding taxonomy relevant sectors as defined in the instructions corresponding to column ‘l’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7.",,
321cbe42-5154-4ade-bd77-2310df5eccf4,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,ab,,,,,,,,Quantitative,Of which: environmentally sustainable,"The proportion of new assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities for the objective of climate change mitigation and climate change adaptation in total new eligible assets (i.e. eligible assets originated within the current disclosure period). New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the gross carrying amount of eligible new assets as defined in the instructions corresponding to column ‘’m’ of Template 7. The denominator of the KPI shall be the gross carrying amount of new covered assets from those assets, as defined in the instructions corresponding to column ‘a’ of Template 7",,
f72f800b-ecb1-4249-889d-32c8465e0ff2,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,ac,,,,,,,,Quantitative,Of which: specialised lending,"The proportion of new assets (i.e. assets originated within the current disclosure period) categorised as specialised lending funding environmentally sustainable activities for the objectives of climate change mitigation and climate change adaptation in total new assets (i.e. assets originated within the current disclosure period) funding environmentally sustainable activities. New assets shall be
calculated net of repayments and other reductions.
The item shall be expressed as a percentage.
The numerator of the KPI shall be the gross carrying amount of eligible new
assets as defined in the instructions corresponding to column ‘n’ of Template 7.
The denominator of the KPI shall be the gross carrying amount of new covered
assets from those assets, as defined in the instructions corresponding to column
‘a’ of Template 7.",,
486bf767-9d33-45d4-93cd-c53f82a0f1cf,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,ad,,,,,,,,Quantitative,Of which: transitional/adaptation,Article 10 and Article 11 of Regulation (EU) 2020/852. The percentage shall correspond to column (t) and column (y).,,
cb305b89-51ac-4276-a595-adbc682100e4,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,ae,,,,,,,,Quantitative,Of which: enabling,Article 16 of Regulation (EU) 2020/852. The percentage shall correspond to column (u) and column (z).,,
5a8476c4-1ad2-48f1-8a2d-e09afb53f82a,Attribute,222f8bb9-0fe5-40a3-a802-152fb06cb1e6,af,,,,,,,,Quantitative,Proportion of new total assets covered,"The proportion of new total assets covered by the GAR. New assets shall be calculated net of repayments and other reductions. The item shall be expressed as a percentage. The numerator of the KPI shall be the difference in the gross carrying amount of covered assets, as defined in the instructions corresponding to row 1 of Template 7, between current disclosure period (t) and previous disclosure period (t-1). The denominator of the KPI shall be the difference in the gross carrying amount of new total assets, as defined in the instructions corresponding to row 53 of Template 7, between current disclosure period (t) and previous disclosure period (t-1).",,
23730001-c2e3-4753-8264-c36962b3bcbe,Group,5e99a38c-efe2-423a-9459-788410ac1f08,Rows,,,,,,,,,,,,
a56792d0-b55f-4807-a087-cd8c41385e08,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,1,,,,,,,,Quantitative,GAR,as defined as defined in Commission Delegated Regulation (EU) …/... supplementing Regulation (EU) 2020/852,,
f00c379d-6ab9-4752-95d8-c642902a2a19,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,2,,,,,,,,Quantitative,"Loans and advances, debt securities and equity instruments not HfT eligible for GAR calculation",GAR % for exposures in row 1 of Template 7.,,
8b80bf1d-52c0-44ef-a6ce-4bdb26e7c96b,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,3,,,,,,,,Quantitative,Financial corporations,GAR % for exposures in row 2 of Template 7.,,
afda32b4-047c-49af-aa1d-f5f088141bfd,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,4,,,,,,,,Quantitative,Credit institutions,GAR % for exposures in row 3 of Template 7.,,
0966d765-a14c-442e-b415-ec36167e4a3e,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,5,,,,,,,,Quantitative,Other financial corporations,GAR % for exposures in row 7 of Template 7.,,
0e1019cf-7531-4cbc-882d-c2119ed3e39e,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,6,,,,,,,,Quantitative,Of which: investment firms,GAR % for exposures in row 8 of Template 7.,,
1236b694-6ab7-402d-a3ac-c4ee2d51bd4a,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,7,,,,,,,,Quantitative,Of which: management companies,GAR % for exposures in row 12 of Template 7.,,
29108816-ee4d-4526-888e-76ae683dd252,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,8,,,,,,,,Quantitative,Of which: insurance undertakings,GAR % for exposures in row 16 of Template 7.,,
e34e627d-a0e8-4afb-975d-9cb9ce294476,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,9,,,,,,,,Quantitative,NFCs subject to NFRD disclosure obligations,GAR % for exposures in row 20 of Template 7.,,
20c3f0a9-44ab-4239-8d63-4b88b57c7b2e,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,10,,,,,,,,Quantitative,Households,GAR % for exposures in row 24 of Template 7.,,
41e9e822-116e-4053-b914-9b9858b281bb,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,11,,,,,,,,Quantitative,Of which loans collateralised by residential immovable property,GAR % for exposures in row 25 of Template 7.,,
29afd999-c54c-48dc-b387-847a6381644b,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,12,,,,,,,,Quantitative,Of which building renovation loans,GAR % for exposures in row 26 of Template 7,,
d50f457e-73db-4819-a973-67d29b4b77ab,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,13,,,,,,,,Quantitative,Of which motor vehicle loans,GAR % for exposures in row 27 of Template 7.,,
df8ea284-e660-414d-bc76-1d0b1fa89a98,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,14,,,,,,,,Quantitative,Local government financing,GAR % for exposures in row 28 of Template 7.,,
5ee5b673-12ba-4b97-8f68-3e52dde00810,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,15,,,,,,,,Quantitative,Housing financing,GAR % for exposures in row 29 of Template 7,,
dc869570-156b-47f6-aaa0-3d032aa12ac2,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,16,,,,,,,,Quantitative,Other local government financing,GAR % for exposures in row 30 of Template 7.,,
72cf9da1-798d-470c-96ca-e5b8253290db,Attribute,23730001-c2e3-4753-8264-c36962b3bcbe,17,,,,,,,,Quantitative,Collateral obtained by taking possession: residential and commercial immovable properties,GAR % for exposures in row 31 of Template 7.,,
e6e852f1-d3f7-4471-8ad0-420e8446d1d2,Object,dc78c85a-756b-413a-8a9d-11f9456b2095,Template 9: Mitigating actions: BTAR,,,,,,,,,,,,
9f1acee1-abb4-4b50-84d5-5ca55d7e9464,Attribute,e6e852f1-d3f7-4471-8ad0-420e8446d1d2,Columns,,,,,,,,,,,,
05c902b4-1a9e-40e7-9964-d2a5cab5dc10,Group,e6e852f1-d3f7-4471-8ad0-420e8446d1d2,Rows,,,,,,,,,,,,
e6054367-edfc-4201-ade3-f8befad794a9,Attribute,05c902b4-1a9e-40e7-9964-d2a5cab5dc10,1,,,,,,,,Quantitative,TOTAL GAR ASSETS,As disclosed in row 32 of template 7.,,
542e0ee0-c07d-422d-a86e-f6ebf766f586,Attribute,05c902b4-1a9e-40e7-9964-d2a5cab5dc10,2,,,,,,,,Quantitative,EU Non-financial corporations (not subject to NFRD disclosure obligations),"Exposures to non-financial corporation as defined in point (e) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, which are located in the EU and not subject to disclosure obligations under Directive 2014/95/EU (‘NFRD’). Where the counterparty is not subject to disclosures under Article 8 of Regulation (EU) 2020/852, for the calculation of the percentage of taxonomyaligned exposures, institutions shall, on a best effort basis, collect information form their counterparties on a bilateral basis through the loan origination, and regular credit review and monitoring process. Only if the counterparty is not able to provide the relevant data, credit institutions shall make use of internal estimates and proxies and explain in the narrative accompanying the template the extend of use of these estimates and the kind of estimates applied Where institutions are unable to collect on a bilateral basis or estimate relevant information, or are unable to do it in a reasonable way that is not overburdensome for them or their counterparties, they shall explain it in the narrative accompanying the template, explaining the reasons and counterparties affected. For disclosures involving corporates not subject to NFRD disclosure obligations, including SMEs, when assessing general purpose lending/financing with unknown use of proceeds, institutions shall follow a simplified approach and focus their assessment on the main economic activity of the corporate, that is, on their main source of turnover, in order to determine the overall alignment of the exposures with the Taxonomy Regulation. In the case of specialised lending the assessment shall be based on the extent and proportion to which the specific project funded qualify as contributing substantially to climate change mitigation or adaptation (project specific information).",,
54f63088-68f3-42a0-8ad1-05780b3a40c7,Attribute,05c902b4-1a9e-40e7-9964-d2a5cab5dc10,4,,,,,,,,Quantitative,Of which: loans collateralised by commercial immovable property,"Exposures referred to in point (a) of paragraph 173 and paragraph 239ix of Part 2 of Annex V to Commission Implementing Regulation (EU) No 2021/451. The taxonomy alignment of these exposures shall only be assessed following a simplified approach, for the objective of climate change mitigation in accordance with the technical screening criteria for buildings, namely renovation and acquisition and ownership in accordance with points 7.2., 7.3., 7.4., 7.5, 7.6., and 7.7. respectively, of Annex I to Climate Delegated Act, based on the energy efficiency of the underlying collateral",,
1902db4d-b8be-4a3c-8614-690288fba142,Attribute,05c902b4-1a9e-40e7-9964-d2a5cab5dc10,5,,,,,,,,Quantitative,Of which: building renovation loans,"Loans that are granted to SMEs and other non-financial corporations not subject to NFRD disclosure obligations with the purpose of renovating their house. The taxonomy alignment of these exposures shall only be assessed following a simplified approach, for the objective of climate change mitigation in accordance with the technical screening criteria for buildings, namely renovation and acquisition and ownership in accordance with points 7.2., 7.3., 7.4., 7.5, 7.6., and 7.7. respectively, of Annex I to Climate Delegated Act, based on the energy efficiency of the underlying collateral.",,
3bbcb5b1-e63f-40e3-bc3f-308a054e3081,Attribute,05c902b4-1a9e-40e7-9964-d2a5cab5dc10,8,,,,,,,,Quantitative,Non-EU Non-financial corporations (not subject to NFRD disclosure obligations),"Exposures to non-financial corporation as defined in point (e) of paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) No 2021/451, which are located outside the EU and not subject to disclosure obligations under Directive 2014/95/EU (‘NFRD’). Where institutions are providing this information in their disclosures under Article 8 of Regulation (EU) 2020/852 in accordance with Article 7(7) of Commission Delegated Regulation (EU) …/... supplementing Regulation (EU) 2020/852, they shall disclose here the same information. Otherwise, institutions shall collect information form their counterparties on a bilateral basis through the loan origination, and regular credit review and monitoring process, or use the following proxies for the disclosure of information on non-EU exposures on a best-effort-basis: a. their own models and the classification of exposures according to them. In this case institutions shall explain the main features of the models applied; b. where available, counterparties’ public disclosures based on international standards (e.g. TCFD); institutions shall in this case explain the type of information available and the standards applied; c. Other publicly available data. Institutions shall explain in the narrative accompanying to this template the sources used for the disclosure of this information. Where institutions are unable to collect on a bilateral basis or estimate relevant information or are unable to do. it in a reasonable way that is not overburdensome for them or their
counterparties, they shall explain it in the narrative accompanying the template,
explaining the reasons and counterparties affected.
For this type of counterparties, when assessing general purpose
lending/financing with unknown use of proceeds, institutions shall follow a
simplified approach and focus their assessment on the main economic activity of
the corporate, that is, on their main source of turnover, in order to determine the
overall alignment of the exposures with the Taxonomy Regulation. In the case
of specialised lending the assessment shall be based on the extent and proportion
to which the specific project funded qualify as contributing substantially to
climate change mitigation or adaptation (project specific information), and for
the real estate portfolio the assessment shall be conducted for the objective of
climate change mitigation based on the energy efficiency of the underlying
collateral and their alignment with criteria specified for the relevant activities in
the Taxonomy Regulation.",,
daf6ab64-5035-4d19-b68e-7a7203a99583,Attribute,05c902b4-1a9e-40e7-9964-d2a5cab5dc10,12,,,,,,,,Quantitative,TOTAL BTAR ASSETS,"Sum of rows 1, 2 and 8",,
bff57585-7655-4095-ad03-0011ecd82219,Attribute,05c902b4-1a9e-40e7-9964-d2a5cab5dc10,13-19,,,,,,,,Quantitative,,See definitions in template 7 (rows 41 to 50),,
eda90c4e-0e62-4121-9238-2e5e09c68262,Object,dc78c85a-756b-413a-8a9d-11f9456b2095,Template 10: Other climate change mitigating actions that are not covered in the EU Taxonomy,,,,,,,,,,,,
79916ef8-51f8-4732-87f8-573ee0aa94ae,Group,eda90c4e-0e62-4121-9238-2e5e09c68262,Columns,,,,,,,,,,,,
136f31c7-8f7b-4606-bd5b-5d5345178bc9,Attribute,79916ef8-51f8-4732-87f8-573ee0aa94ae,a,,,,,,,,Quantitative,Type of financial instrument,"The type of financial instrument in accordance with Annex V to Commission Implementing Regulation (EU) (EU) No 2021/451. Institutions shall use their internal definitions and common definitions available at the EU level, such in current industry practices.",,
9e512167-b37c-41b9-b340-f44fe60fa208,Attribute,79916ef8-51f8-4732-87f8-573ee0aa94ae,b,,,,,,,,Quantitative,Type of counterparty,The type of counterparty in accordance with paragraph 42 of Part 1 of Annex V to Commission Implementing Regulation (EU) (EU) No 2021/451.,,
3925be0f-1853-4903-875d-01108decf439,Attribute,79916ef8-51f8-4732-87f8-573ee0aa94ae,c,,,,,,,,Quantitative,Gross carrying amount (million EUR),The gross carrying amount as defined in paragraph 34 of Part 1 of Annex V to Commission Implementing Regulation (EU) (EU) No 2021/451.,,
b4e9863d-1d89-4f66-9778-c9d93a3c1614,Attribute,79916ef8-51f8-4732-87f8-573ee0aa94ae,d,,,,,,,,Quantitative,Type of risk mitigated (Climate change transition risk),Indication of the type of risk that is being mitigated with that action: climate change transition risk.,,
1a49031f-206d-4ae2-b485-15f9ac88e777,Attribute,79916ef8-51f8-4732-87f8-573ee0aa94ae,e,,,,,,,,Quantitative,Type of risk mitigated (Climate change physical risk),Indication of the type of risk that is being mitigated with that action: climate change physical risk.,,
6acd6191-d09a-44db-8ba5-eb584ec974df,Attribute,79916ef8-51f8-4732-87f8-573ee0aa94ae,f,,,,,,,,Quantitative,Qualitative information on the nature of the mitigating actions,"Open text on the nature of the mitigating actions by contributing to climate change mitigation in accordance with Article 10 of Regulation (EU) 2020/852 and to climate change adaptation in accordance with Article 11 of that Regulation, and on the reasons why the exposures do not compute as taxonomy aligned for the purpose of the green asset ratio",,
76e7e6c4-f730-422a-ab9b-3c489be053f4,Group,eda90c4e-0e62-4121-9238-2e5e09c68262,Rows,,,,,,,,,,,,
f55044bf-7486-488e-be1c-7cc866c33979,Attribute,76e7e6c4-f730-422a-ab9b-3c489be053f4,1-7,,,,,,,,Quantitative,"Bonds (e.g. green, sustainable, sustainability-linked under standards other than the EU standards)",,,
e34aaabe-94bf-47d5-9f80-f4efdce8e2f5,Attribute,76e7e6c4-f730-422a-ab9b-3c489be053f4,8-14,,,,,,,,Quantitative,"Loans (e.g. green, sustainable, sustainability-linked under standards other than the EU standards)",,,
