ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,NACE Code (EU Taxonomy Format),EU Taxonomy Activity Code,Description,Criteria,NACE Codes
55cc8bae-ed01-4d28-bcfa-a361ec3c6d8e,Group,eb9eefed-336b-4fee-b520-8060f4ede4b4,C13.3 - Finishing of textiles,,,,,,,,C13.3,,,,
03af8231-931f-48ea-8fd0-e4f1ae9084da,Attribute,55cc8bae-ed01-4d28-bcfa-a361ec3c6d8e,C13.3.0 - Finishing of textiles,,,,,,,,C13.30,,,,
a69184bf-6f26-4a99-96c6-0b6af6c4edf4,Group,eb9eefed-336b-4fee-b520-8060f4ede4b4,C13.9 - Manufacture of other textiles,,,,,,,,C13.9,,,,
2e291c3d-317c-41fd-94cb-fc0b1ac9e22b,Attribute,a69184bf-6f26-4a99-96c6-0b6af6c4edf4,C13.9.1 - Manufacture of knitted and crocheted fabrics,,,,,,,,C13.91,,,,
721ead13-1e5e-4b74-8627-1e64d87deeff,Attribute,a69184bf-6f26-4a99-96c6-0b6af6c4edf4,"C13.9.2 - Manufacture of made-up textile articles, except apparel",,,,,,,,C13.92,,,,
23cd5fb6-d449-41d1-a28f-53e27ac2a8c0,Attribute,a69184bf-6f26-4a99-96c6-0b6af6c4edf4,C13.9.3 - Manufacture of carpets and rugs,,,,,,,,C13.93,,,,
f4356c3c-9f80-45e9-928e-f88d654a8c7a,Attribute,a69184bf-6f26-4a99-96c6-0b6af6c4edf4,"C13.9.4 - Manufacture of cordage, rope, twine and netting",,,,,,,,C13.94,,,,
85c34f79-e731-4bcb-a60d-f1cbf948d583,Attribute,a69184bf-6f26-4a99-96c6-0b6af6c4edf4,"C13.9.5 - Manufacture of non-wovens and articles made from non-wovens, except apparel",,,,,,,,C13.95,,,,
909a1df9-d509-4644-b6bb-f2657329abca,Attribute,a69184bf-6f26-4a99-96c6-0b6af6c4edf4,C13.9.6 - Manufacture of other technical and industrial textiles,,,,,,,,C13.96,,,,
c6bd3af4-eba8-41de-83f7-cedcfdd4a1f2,Attribute,a69184bf-6f26-4a99-96c6-0b6af6c4edf4,C13.9.9 - Manufacture of other textiles n.e.c.,,,,,,,,C13.99,,,,
81b6c5cd-d993-45bb-961a-5abf322b2caf,Group,d054fadf-cd13-4776-b75b-03f8b1778b27,C14 - Manufacture of wearing apparel,,,,,,,,C14,,,,
dcc72f5c-9daa-4d58-8c1e-5f6b254b3125,Group,81b6c5cd-d993-45bb-961a-5abf322b2caf,"C14.1 - Manufacture of wearing apparel, except fur apparel",,,,,,,,C14.1,,,,
ff305e48-6576-48b4-a64c-32c256dc208c,Attribute,dcc72f5c-9daa-4d58-8c1e-5f6b254b3125,C14.1.1 - Manufacture of leather clothes,,,,,,,,C14.11,,,,
04082551-06a4-4d7c-89e2-e6b190fd1776,Attribute,dcc72f5c-9daa-4d58-8c1e-5f6b254b3125,C14.1.2 - Manufacture of workwear,,,,,,,,C14.12,,,,
4d6dc898-9e41-4a69-9e62-4bd9b074a2f3,Attribute,dcc72f5c-9daa-4d58-8c1e-5f6b254b3125,C14.1.3 - Manufacture of other outerwear,,,,,,,,C14.13,,,,
c05ab071-25c1-426d-b9d6-32e0d00ae7d6,Attribute,dcc72f5c-9daa-4d58-8c1e-5f6b254b3125,C14.1.4 - Manufacture of underwear,,,,,,,,C14.14,,,,
f55f1c69-1e40-4ba3-b372-f1ef329f643e,Attribute,dcc72f5c-9daa-4d58-8c1e-5f6b254b3125,C14.1.9 - Manufacture of other wearing apparel and accessories,,,,,,,,C14.19,,,,
df506673-68b4-439e-ab6d-e2a8bb44bdc9,Group,81b6c5cd-d993-45bb-961a-5abf322b2caf,C14.2 - Manufacture of articles of fur,,,,,,,,C14.2,,,,
368f50f2-c47c-48d5-af42-b879607ac906,Attribute,df506673-68b4-439e-ab6d-e2a8bb44bdc9,C14.2.0 - Manufacture of articles of fur,,,,,,,,C14.20,,,,
69851995-989e-4b10-88a1-59d3a4906d9f,Group,81b6c5cd-d993-45bb-961a-5abf322b2caf,C14.3 - Manufacture of knitted and crocheted apparel,,,,,,,,C14.3,,,,
7fa27bd0-7ae3-4e6c-b311-bc6d790fb76e,Attribute,69851995-989e-4b10-88a1-59d3a4906d9f,C14.3.1 - Manufacture of knitted and crocheted hosiery,,,,,,,,C14.31,,,,
cf680b23-a101-4ac6-9127-522ae5f90c26,Attribute,69851995-989e-4b10-88a1-59d3a4906d9f,C14.3.9 - Manufacture of other knitted and crocheted apparel,,,,,,,,C14.39,,,,
0a45e2fc-0ede-40f2-b7ff-d32b5133cd3f,Group,d054fadf-cd13-4776-b75b-03f8b1778b27,C15 - Manufacture of leather and related products,,,,,,,,C15,,,,
5fe8b969-14b1-4112-8794-646444ce17b9,Group,0a45e2fc-0ede-40f2-b7ff-d32b5133cd3f,"C15.1 - Tanning and dressing of leather; manufacture of luggage, handbags, saddlery and harness; dressing and dyeing of fur",,,,,,,,C15.1,,,,
ffac8d44-c910-49fe-815c-1a279d3a72b4,Attribute,5fe8b969-14b1-4112-8794-646444ce17b9,C15.1.1 - Tanning and dressing of leather; dressing and dyeing of fur,,,,,,,,C15.11,,,,
50ad8ac1-09e5-47c5-8802-d3b11a65e210,Attribute,5fe8b969-14b1-4112-8794-646444ce17b9,"C15.1.2 - Manufacture of luggage, handbags and the like, saddlery and harness",,,,,,,,C15.12,,,,
ab859a87-1f04-4ffd-a01e-1ac1847bedd8,Group,0a45e2fc-0ede-40f2-b7ff-d32b5133cd3f,C15.2 - Manufacture of footwear,,,,,,,,C15.2,,,,
2e511655-b666-40c3-8606-04e3b5614eee,Attribute,ab859a87-1f04-4ffd-a01e-1ac1847bedd8,C15.2.0 - Manufacture of footwear,,,,,,,,C15.20,,,,
faf195f0-54c2-4008-93ad-9c3c4a6b4c36,Group,d054fadf-cd13-4776-b75b-03f8b1778b27,"C16 - Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",,"76fdaf7b-0b2a-478e-8646-fc23ff4da9f3,8d2c9666-0fec-47e2-996d-ddf540bfe919,91a5e2dc-aec7-4df2-90c1-e29041bd180c,95522e93-6f73-46be-b5fb-5fb5bd3a190f",,,,,,C16,,,,
44306214-3bbd-43ed-86d8-835b0bbe8203,Transition,,,faf195f0-54c2-4008-93ad-9c3c4a6b4c36,76fdaf7b-0b2a-478e-8646-fc23ff4da9f3,,,,,,,,,,
f15d6572-b12c-492d-8eee-85a34a81e32c,Transition,,,faf195f0-54c2-4008-93ad-9c3c4a6b4c36,8d2c9666-0fec-47e2-996d-ddf540bfe919,,,,,,,,,,
067a0858-ab32-4bd0-a2d5-be62c8b0a629,Transition,,,faf195f0-54c2-4008-93ad-9c3c4a6b4c36,91a5e2dc-aec7-4df2-90c1-e29041bd180c,,,,,,,,,,
281b9581-6bde-4fec-a49c-45d872e4dc9d,Transition,,,faf195f0-54c2-4008-93ad-9c3c4a6b4c36,95522e93-6f73-46be-b5fb-5fb5bd3a190f,,,,,,,,,,
9fa7c372-6b2a-4878-8de1-e6bac5cabaa7,Group,faf195f0-54c2-4008-93ad-9c3c4a6b4c36,C16.1 - Sawmilling and planing of wood,,,,,,,,C16.1,,,,
94ee68db-b4c9-407b-b20a-0c5d33434d02,Attribute,9fa7c372-6b2a-4878-8de1-e6bac5cabaa7,C16.1.0 - Sawmilling and planing of wood,,,,,,,,C16.10,,,,
be43a30f-3eca-4a79-9327-94bbaf157c7a,Group,faf195f0-54c2-4008-93ad-9c3c4a6b4c36,"C16.2 - Manufacture of products of wood, cork, straw and plaiting materials",,,,,,,,C16.2,,,,
c0244719-fa3a-4ad8-888b-a2ce59a4e502,Attribute,be43a30f-3eca-4a79-9327-94bbaf157c7a,C16.2.1 - Manufacture of veneer sheets and wood-based panels,,,,,,,,C16.21,,,,
5ca9e408-51ab-4f35-a8d8-42e50400f729,Attribute,be43a30f-3eca-4a79-9327-94bbaf157c7a,C16.2.2 - Manufacture of assembled parquet floors,,,,,,,,C16.22,,,,
da361062-f08b-4364-8f06-3ced76b52d09,Attribute,be43a30f-3eca-4a79-9327-94bbaf157c7a,C16.2.3 - Manufacture of other builders' carpentry and joinery,,5dd44b50-1254-4986-8d71-9318f08e2b78,,,,,,C16.23,,,,
3b56eac6-e4d6-45bc-ac51-19011da8d4b2,Transition,,,da361062-f08b-4364-8f06-3ced76b52d09,5dd44b50-1254-4986-8d71-9318f08e2b78,,,,,,,,,,
bf20311f-97a2-4ae1-b577-d76ce0fbf13c,Attribute,be43a30f-3eca-4a79-9327-94bbaf157c7a,C16.2.4 - Manufacture of wooden containers,,,,,,,,C16.24,,,,
9ba03dfb-9cce-4803-a75c-6e5e4486c997,Attribute,be43a30f-3eca-4a79-9327-94bbaf157c7a,"C16.2.9 - Manufacture of other products of wood; manufacture of articles of cork, straw and plaiting materials",,,,,,,,C16.29,,,,
963ef4d2-8fc7-4c0e-8191-ecba8a36434c,Group,d054fadf-cd13-4776-b75b-03f8b1778b27,C17 - Manufacture of paper and paper products,,"76fdaf7b-0b2a-478e-8646-fc23ff4da9f3,8d2c9666-0fec-47e2-996d-ddf540bfe919,91a5e2dc-aec7-4df2-90c1-e29041bd180c,95522e93-6f73-46be-b5fb-5fb5bd3a190f",,,,,,C17,,,,
39fa01f9-d07a-463d-9fee-28fbf73b5e0d,Transition,,,963ef4d2-8fc7-4c0e-8191-ecba8a36434c,76fdaf7b-0b2a-478e-8646-fc23ff4da9f3,,,,,,,,,,
51f94b2c-9fe6-4bbf-9196-198563372a0c,Transition,,,963ef4d2-8fc7-4c0e-8191-ecba8a36434c,8d2c9666-0fec-47e2-996d-ddf540bfe919,,,,,,,,,,
cbf0d935-e006-4f3b-adbf-7e8e46d56180,Transition,,,963ef4d2-8fc7-4c0e-8191-ecba8a36434c,91a5e2dc-aec7-4df2-90c1-e29041bd180c,,,,,,,,,,
abfbb381-dd68-4023-bd55-4540a14d22b1,Transition,,,963ef4d2-8fc7-4c0e-8191-ecba8a36434c,95522e93-6f73-46be-b5fb-5fb5bd3a190f,,,,,,,,,,
81b1e089-c269-4574-8c29-ccbb75d22139,Group,963ef4d2-8fc7-4c0e-8191-ecba8a36434c,"C17.1 - Manufacture of pulp, paper and paperboard",,,,,,,,C17.1,,,,
cb86d54a-a8ea-4f5f-bba0-b9b2797f1aae,Attribute,81b1e089-c269-4574-8c29-ccbb75d22139,C17.1.1 - Manufacture of pulp,,,,,,,,C17.11,,,,
9e9ca32a-b508-4e18-a52b-e958e3b9e7b7,Attribute,81b1e089-c269-4574-8c29-ccbb75d22139,C17.1.2 - Manufacture of paper and paperboard,,,,,,,,C17.12,,,,
5eeb1851-e00f-484b-8f28-bf8fecbef3e9,Group,963ef4d2-8fc7-4c0e-8191-ecba8a36434c,C17.2 - Manufacture of articles of paper and paperboard,,,,,,,,C17.2,,,,
5750c36c-3b6b-4a22-8833-df2fd4580552,Attribute,5eeb1851-e00f-484b-8f28-bf8fecbef3e9,C17.2.1 - Manufacture of corrugated paper and paperboard and of containers of paper and paperboard,,,,,,,,C17.21,,,,
22d3bbfe-bb21-4d38-807a-8c5f425c5c24,Attribute,5eeb1851-e00f-484b-8f28-bf8fecbef3e9,C17.2.2 - Manufacture of household and sanitary goods and of toilet requisites,,,,,,,,C17.22,,,,
26dc9e06-9459-4d8d-86d3-5ecba688d62f,Attribute,5eeb1851-e00f-484b-8f28-bf8fecbef3e9,C17.2.3 - Manufacture of paper stationery,,,,,,,,C17.23,,,,
978d59f1-7bc3-43e7-a0bd-6fe49e86115d,Attribute,5eeb1851-e00f-484b-8f28-bf8fecbef3e9,C17.2.4 - Manufacture of wallpaper,,,,,,,,C17.24,,,,
eda78209-3725-43ae-81e8-770836bf1e40,Attribute,5eeb1851-e00f-484b-8f28-bf8fecbef3e9,C17.2.9 - Manufacture of other articles of paper and paperboard,,,,,,,,C17.29,,,,
76a781dd-e791-4609-a2b5-a8a68b4b7886,Group,d054fadf-cd13-4776-b75b-03f8b1778b27,C18 - Printing and reproduction of recorded media,,,,,,,,C18,,,,
07d8d778-d2d2-4708-aad5-adb65738698b,Group,76a781dd-e791-4609-a2b5-a8a68b4b7886,C18.1 - Printing and service activities related to printing,,,,,,,,C18.1,,,,
a06919ae-d543-4b53-a742-254cbd6e58ce,Attribute,07d8d778-d2d2-4708-aad5-adb65738698b,C18.1.1 - Printing of newspapers,,,,,,,,C18.11,,,,
cf40a9f2-0040-4267-9da9-eb38840a399d,Attribute,07d8d778-d2d2-4708-aad5-adb65738698b,C18.1.2 - Other printing,,,,,,,,C18.12,,,,
293ebb41-6e0e-4800-befb-6419f7559acd,Attribute,07d8d778-d2d2-4708-aad5-adb65738698b,C18.1.3 - Pre-press and pre-media services,,,,,,,,C18.13,,,,
db13d7ff-00f4-476f-8e05-d165c22b6542,Attribute,07d8d778-d2d2-4708-aad5-adb65738698b,C18.1.4 - Binding and related services,,,,,,,,C18.14,,,,
e8b4a484-b7f8-48e5-80cb-80c6ab25c995,Group,76a781dd-e791-4609-a2b5-a8a68b4b7886,C18.2 - Reproduction of recorded media,,,,,,,,C18.2,,,,
546637ba-9610-41af-a371-083e1b394c9d,Attribute,e8b4a484-b7f8-48e5-80cb-80c6ab25c995,C18.2.0 - Reproduction of recorded media,,,,,,,,C18.20,,,,
fcb84f89-b22d-4d1c-b0c9-d412bf446e52,Group,d054fadf-cd13-4776-b75b-03f8b1778b27,C19 - Manufacture of coke and refined petroleum products,,,,,,,,C19,,,,
b3faa6c4-c5ca-4403-8186-8d1c8ab4ab63,Group,fcb84f89-b22d-4d1c-b0c9-d412bf446e52,C19.1 - Manufacture of coke oven products,,,,,,,,C19.1,,,,
09a64199-6b89-43f9-a22d-b0a5653bd138,Attribute,b3faa6c4-c5ca-4403-8186-8d1c8ab4ab63,C19.1.0 - Manufacture of coke oven products,,,,,,,,C19.10,,,,
20031fcc-f6b0-4ba8-ac57-83596fa690f0,Group,fcb84f89-b22d-4d1c-b0c9-d412bf446e52,C19.2 - Manufacture of refined petroleum products,,,,,,,,C19.2,,,,
fe5fae88-f909-4d4c-99e4-305be10d41aa,Attribute,20031fcc-f6b0-4ba8-ac57-83596fa690f0,C19.2.0 - Manufacture of refined petroleum products,,,,,,,,C19.20,,,,
0dce5c3f-a6e9-405b-bc8a-c3d8cbeb48c0,Group,d054fadf-cd13-4776-b75b-03f8b1778b27,C20 - Manufacture of chemicals and chemical products,,,,,,,,C20,,,,
3a395855-5ce2-4ab0-8e40-34fcdc662df7,Group,0dce5c3f-a6e9-405b-bc8a-c3d8cbeb48c0,"C20.1 - Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",,,,,,,,C20.1,,,,
2cb4a639-72cf-443d-8f91-a8031e066710,Attribute,3a395855-5ce2-4ab0-8e40-34fcdc662df7,C20.1.1 - Manufacture of industrial gases,,145ce265-7995-45d5-978c-631cf0e3743b,,,,,,C20.11,,,,
3803cc6f-7463-42b2-82f5-b80085ccfca4,Transition,,,2cb4a639-72cf-443d-8f91-a8031e066710,145ce265-7995-45d5-978c-631cf0e3743b,,,,,,,,,,
f4b42ee3-8b9f-4494-8aef-581adef11fd7,Attribute,3a395855-5ce2-4ab0-8e40-34fcdc662df7,C20.1.2 - Manufacture of dyes and pigments,,,,,,,,C20.12,,,,
9d7316eb-056d-491d-a334-7db6ea730beb,Attribute,3a395855-5ce2-4ab0-8e40-34fcdc662df7,C20.1.3 - Manufacture of other inorganic basic chemicals,,"c3e88e6a-c41e-4e43-a85a-51af1c3d6565,b0957bf1-1dfe-488b-960a-1d3f2eb4c468,56e3f500-ef29-4c74-919c-088006a15977",,,,,,C20.13,,,,
f657c349-d09c-4948-b709-7dba6abc3e38,Transition,,,9d7316eb-056d-491d-a334-7db6ea730beb,c3e88e6a-c41e-4e43-a85a-51af1c3d6565,,,,,,,,,,
fd73d873-17d5-4ced-9e1b-40c38852235f,Transition,,,9d7316eb-056d-491d-a334-7db6ea730beb,b0957bf1-1dfe-488b-960a-1d3f2eb4c468,,,,,,,,,,
f6570c30-a124-4bf4-b438-9a29bc39470e,Transition,,,9d7316eb-056d-491d-a334-7db6ea730beb,56e3f500-ef29-4c74-919c-088006a15977,,,,,,,,,,
a338669e-b1b5-41fd-9cd7-7e4e625aa600,Attribute,3a395855-5ce2-4ab0-8e40-34fcdc662df7,C20.1.4 - Manufacture of other organic basic chemicals,,73d4930e-aa21-416e-9cb2-1e662b14b35d,,,,,,C20.14,,,,
5172a101-9801-4a5b-86bb-44bbdc81d801,Transition,,,a338669e-b1b5-41fd-9cd7-7e4e625aa600,73d4930e-aa21-416e-9cb2-1e662b14b35d,,,,,,,,,,
29cc6fb8-6c78-4575-9c6e-33bbaad683a2,Attribute,3a395855-5ce2-4ab0-8e40-34fcdc662df7,C20.1.5 - Manufacture of fertilisers and nitrogen compounds,,"5f2fdcf4-121d-4106-8a44-46dba8aa2180,966cd090-2e25-4396-9475-9bbf6b4eefce",,,,,,C20.15,,,,
623b680a-0e59-4591-a14a-8146dea4de51,Transition,,,29cc6fb8-6c78-4575-9c6e-33bbaad683a2,5f2fdcf4-121d-4106-8a44-46dba8aa2180,,,,,,,,,,
dc1bebe7-1a38-4b6e-8489-e469f11ad180,Transition,,,29cc6fb8-6c78-4575-9c6e-33bbaad683a2,966cd090-2e25-4396-9475-9bbf6b4eefce,,,,,,,,,,
63d56a33-7c20-40d2-9d3f-b0b06f733b64,Attribute,3a395855-5ce2-4ab0-8e40-34fcdc662df7,C20.1.6 - Manufacture of plastics in primary forms,,48f1f8c6-09e1-4d2d-a86c-65ab8e52bf1f,,,,,,C20.16,,,,
e814ca98-cae1-483c-8b16-1526ff5c4240,Transition,,,63d56a33-7c20-40d2-9d3f-b0b06f733b64,48f1f8c6-09e1-4d2d-a86c-65ab8e52bf1f,,,,,,,,,,
b9855904-037c-4d7e-a779-d73acd5e5367,Attribute,3a395855-5ce2-4ab0-8e40-34fcdc662df7,C20.1.7 - Manufacture of synthetic rubber in primary forms,,,,,,,,C20.17,,,,
609f6f6e-0077-4684-8863-82fc57928818,Group,0dce5c3f-a6e9-405b-bc8a-c3d8cbeb48c0,C20.2 - Manufacture of pesticides and other agrochemical products,,,,,,,,C20.2,,,,
c4cecffa-66da-4ab8-94da-5715977a6fcd,Attribute,609f6f6e-0077-4684-8863-82fc57928818,C20.2.0 - Manufacture of pesticides and other agrochemical products,,,,,,,,C20.20,,,,
66c4d5bb-43e6-49a7-8d79-acf7b6ae6e0d,Group,0dce5c3f-a6e9-405b-bc8a-c3d8cbeb48c0,"C20.3 - Manufacture of paints, varnishes and similar coatings, printing ink and mastics",,,,,,,,C20.3,,,,
18cbcdb1-c2a1-4180-9364-6f77e55bd9a9,Attribute,66c4d5bb-43e6-49a7-8d79-acf7b6ae6e0d,"C20.3.0 - Manufacture of paints, varnishes and similar coatings, printing ink and mastics",,,,,,,,C20.30,,,,
adf83dbc-c659-42af-b77b-2834fc860eb7,Group,0dce5c3f-a6e9-405b-bc8a-c3d8cbeb48c0,"C20.4 - Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",,,,,,,,C20.4,,,,
b1273c0f-234d-4b79-a520-8225d0d24ace,Attribute,adf83dbc-c659-42af-b77b-2834fc860eb7,"C20.4.1 - Manufacture of soap and detergents, cleaning and polishing preparations",,,,,,,,C20.41,,,,
31899999-f4a8-44b5-9a81-1e02f4dfe06a,Attribute,adf83dbc-c659-42af-b77b-2834fc860eb7,C20.4.2 - Manufacture of perfumes and toilet preparations,,,,,,,,C20.42,,,,
b1465637-91e7-43b6-9245-a1bfa583bfd2,Group,0dce5c3f-a6e9-405b-bc8a-c3d8cbeb48c0,C20.5 - Manufacture of other chemical products,,,,,,,,C20.5,,,,
24fe3d35-b9af-41f4-949d-7a4fbcefa396,Attribute,b1465637-91e7-43b6-9245-a1bfa583bfd2,C20.5.1 - Manufacture of explosives,,,,,,,,C20.51,,,,
c3000a28-bafb-4aef-90bd-fc1460880d40,Attribute,b1465637-91e7-43b6-9245-a1bfa583bfd2,C20.5.2 - Manufacture of glues,,,,,,,,C20.52,,,,
1578efdf-f550-40c8-8f04-5e7a33d98810,Attribute,b1465637-91e7-43b6-9245-a1bfa583bfd2,C20.5.3 - Manufacture of essential oils,,,,,,,,C20.53,,,,
0f1730ec-c121-4a38-aa95-fdef925153e3,Attribute,b1465637-91e7-43b6-9245-a1bfa583bfd2,C20.5.9 - Manufacture of other chemical products n.e.c.,,,,,,,,C20.59,,,,
ed7f3378-c737-4852-97bc-2575e7d4178c,Group,0dce5c3f-a6e9-405b-bc8a-c3d8cbeb48c0,C20.6 - Manufacture of man-made fibres,,,,,,,,C20.6,,,,
0631862e-4522-4c59-b426-70637d0b0be6,Attribute,ed7f3378-c737-4852-97bc-2575e7d4178c,C20.6.0 - Manufacture of man-made fibres,,,,,,,,C20.60,,,,
dada88ae-45c2-46e6-a259-cf30ed9b8f5f,Group,d054fadf-cd13-4776-b75b-03f8b1778b27,C21 - Manufacture of basic pharmaceutical products and pharmaceutical preparations,,,,,,,,C21,,,,
3745b31b-7cfc-457c-93ba-ae1817467bbf,Group,dada88ae-45c2-46e6-a259-cf30ed9b8f5f,C21.1 - Manufacture of basic pharmaceutical products,,,,,,,,C21.1,,,,
2dddbf23-83f2-432f-8b41-46c9f4ff7748,Attribute,3745b31b-7cfc-457c-93ba-ae1817467bbf,C21.1.0 - Manufacture of basic pharmaceutical products,,,,,,,,C21.10,,,,
62265a7c-4116-411b-a572-48b024c90c8a,Group,dada88ae-45c2-46e6-a259-cf30ed9b8f5f,C21.2 - Manufacture of pharmaceutical preparations,,,,,,,,C21.2,,,,
c21d78bb-d0a7-45c0-9b71-80a2f3b07cd5,Attribute,62265a7c-4116-411b-a572-48b024c90c8a,C21.2.0 - Manufacture of pharmaceutical preparations,,,,,,,,C21.20,,,,
9d49a0d7-fac0-47d1-aa73-cdc969607c0a,Group,d054fadf-cd13-4776-b75b-03f8b1778b27,C22 - Manufacture of rubber and plastic products,,"71381e36-5e9f-4bd1-975a-20e08f3c0d78,76fdaf7b-0b2a-478e-8646-fc23ff4da9f3,8d2c9666-0fec-47e2-996d-ddf540bfe919,91a5e2dc-aec7-4df2-90c1-e29041bd180c,95522e93-6f73-46be-b5fb-5fb5bd3a190f",,,,,,C22,,,,
9f672e98-8478-46f2-af65-0ccf2c4df02d,Transition,,,9d49a0d7-fac0-47d1-aa73-cdc969607c0a,71381e36-5e9f-4bd1-975a-20e08f3c0d78,,,,,,,,,,
f50634c0-f2c4-4f50-9544-3ff1c54f32e3,Transition,,,9d49a0d7-fac0-47d1-aa73-cdc969607c0a,76fdaf7b-0b2a-478e-8646-fc23ff4da9f3,,,,,,,,,,
d6a3b35c-f978-482d-a09e-d98ee07af42c,Transition,,,9d49a0d7-fac0-47d1-aa73-cdc969607c0a,8d2c9666-0fec-47e2-996d-ddf540bfe919,,,,,,,,,,
07775d49-dee1-43f0-83b1-e7e82bfdbe7b,Transition,,,9d49a0d7-fac0-47d1-aa73-cdc969607c0a,91a5e2dc-aec7-4df2-90c1-e29041bd180c,,,,,,,,,,
0dc252a1-5020-4e50-9913-b05c0109c097,Transition,,,9d49a0d7-fac0-47d1-aa73-cdc969607c0a,95522e93-6f73-46be-b5fb-5fb5bd3a190f,,,,,,,,,,
fc64a025-cdc0-49d1-b5f2-b87db8e6f05a,Group,9d49a0d7-fac0-47d1-aa73-cdc969607c0a,C22.1 - Manufacture of rubber products,,,,,,,,C22.1,,,,
878ff69f-f5d3-44d9-979e-22b391de4771,Attribute,fc64a025-cdc0-49d1-b5f2-b87db8e6f05a,C22.1.1 - Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,,,,,,,,C22.11,,,,
63c21cc9-6ef3-48c7-871c-ca5a9eece7d5,Attribute,fc64a025-cdc0-49d1-b5f2-b87db8e6f05a,C22.1.9 - Manufacture of other rubber products,,,,,,,,C22.19,,,,
378712af-49bc-4cee-b25a-b7af15491fdb,Group,9d49a0d7-fac0-47d1-aa73-cdc969607c0a,C22.2 - Manufacture of plastics products,,,,,,,,C22.2,,,,
2ad04a81-e305-4c1d-a576-2ca8ea8b6467,Attribute,378712af-49bc-4cee-b25a-b7af15491fdb,"C22.2.1 - Manufacture of plastic plates, sheets, tubes and profiles",,,,,,,,C22.21,,,,
88a433f1-f155-4b14-974d-480801b41c6b,Attribute,378712af-49bc-4cee-b25a-b7af15491fdb,C22.2.2 - Manufacture of plastic packing goods,,,,,,,,C22.22,,,,
1bbdbc1b-4212-41ad-8119-e48572b01eff,Attribute,378712af-49bc-4cee-b25a-b7af15491fdb,C22.2.3 - Manufacture of builders’ ware of plastic,,,,,,,,C22.23,,,,
9e2004b6-ebbd-4a66-a949-36ce5cbc9623,Attribute,378712af-49bc-4cee-b25a-b7af15491fdb,C22.2.9 - Manufacture of other plastic products,,,,,,,,C22.29,,,,
fc2b2b31-3660-43f2-840e-3466c6ee9acc,Group,d054fadf-cd13-4776-b75b-03f8b1778b27,C23 - Manufacture of other non-metallic mineral products,,"76fdaf7b-0b2a-478e-8646-fc23ff4da9f3,8d2c9666-0fec-47e2-996d-ddf540bfe919,91a5e2dc-aec7-4df2-90c1-e29041bd180c,95522e93-6f73-46be-b5fb-5fb5bd3a190f",,,,,,C23,,,,
0dcba26c-334d-4ebb-b3bb-d8cc7224eaa9,Transition,,,fc2b2b31-3660-43f2-840e-3466c6ee9acc,76fdaf7b-0b2a-478e-8646-fc23ff4da9f3,,,,,,,,,,
9b86fa49-9cec-406e-90c4-d4b170442cf4,Transition,,,fc2b2b31-3660-43f2-840e-3466c6ee9acc,8d2c9666-0fec-47e2-996d-ddf540bfe919,,,,,,,,,,
370358a7-761b-4232-a8e9-394f6ba69862,Transition,,,fc2b2b31-3660-43f2-840e-3466c6ee9acc,91a5e2dc-aec7-4df2-90c1-e29041bd180c,,,,,,,,,,
0ea01272-d04a-4d24-8f91-22e44c09b641,Transition,,,fc2b2b31-3660-43f2-840e-3466c6ee9acc,95522e93-6f73-46be-b5fb-5fb5bd3a190f,,,,,,,,,,
2b4ed932-74a0-4606-bc44-c4ea85f25290,Group,fc2b2b31-3660-43f2-840e-3466c6ee9acc,C23.1 - Manufacture of glass and glass products,,,,,,,,C23.1,,,,
db519b27-d96f-4e45-95ee-cb80b5e42945,Attribute,2b4ed932-74a0-4606-bc44-c4ea85f25290,C23.1.1 - Manufacture of flat glass,,5dd44b50-1254-4986-8d71-9318f08e2b78,,,,,,C23.11,,,,
2fc2a028-2935-45fe-9c30-0f0e1a4df414,Transition,,,db519b27-d96f-4e45-95ee-cb80b5e42945,5dd44b50-1254-4986-8d71-9318f08e2b78,,,,,,,,,,
64c2f280-7a87-4131-bd7f-7a8084e5102d,Attribute,2b4ed932-74a0-4606-bc44-c4ea85f25290,C23.1.2 - Shaping and processing of flat glass,,,,,,,,C23.12,,,,
dfd89560-1eb5-41be-9d71-426403a2e687,Attribute,2b4ed932-74a0-4606-bc44-c4ea85f25290,C23.1.3 - Manufacture of hollow glass,,,,,,,,C23.13,,,,
7e46e7e7-d233-4d93-be17-4cc37eead9b1,Attribute,2b4ed932-74a0-4606-bc44-c4ea85f25290,C23.1.4 - Manufacture of glass fibres,,,,,,,,C23.14,,,,
8aa0681d-5291-4798-9ec9-3ca24ee51dfd,Attribute,2b4ed932-74a0-4606-bc44-c4ea85f25290,"C23.1.9 - Manufacture and processing of other glass, including technical glassware",,,,,,,,C23.19,,,,
ab009565-7d4d-407d-a7b8-fe53b705ec98,Group,fc2b2b31-3660-43f2-840e-3466c6ee9acc,C23.2 - Manufacture of refractory products,,,,,,,,C23.2,,,,
