ID,TYPE,PARENT,NAME,SOURCE,TARGET,REFERENCE_MODEL_ID,TERM_ID,LABEL,,PROPERTIES:,Row,Comments/Description,Column
dbf809d5-afb8-4d78-b37c-09882de070a8,Attribute,fd8b1095-1696-4aec-8f1e-7d9ff8948313,Fair value,,,,,,,,,,a
a8dc1207-4018-4ce4-bfd7-e1a56dbfcf58,Group,fd8b1095-1696-4aec-8f1e-7d9ff8948313,Climate Change Mitigation (CCM),,,,,,,,,,b-h
9d1fc364-bda6-4aed-8caf-cf26b95bc319,Group,a8dc1207-4018-4ce4-bfd7-e1a56dbfcf58,Absolute purchases,,,,,,,,,,b
42e815d2-5ce3-401c-aac8-f3fda08b8f43,Attribute,9d1fc364-bda6-4aed-8caf-cf26b95bc319,Of which environmentally sustainable (Taxonomy-aligned),,,,,,,,,,c
d5c39738-6ca4-4689-b0fc-9cd214c49b80,Group,a8dc1207-4018-4ce4-bfd7-e1a56dbfcf58,Absolute sales,,,,,,,,,,d
6ac832a1-6c17-4138-9107-1cbd48324fdc,Attribute,d5c39738-6ca4-4689-b0fc-9cd214c49b80,Of which environmentally sustainable (Taxonomy-aligned),,,,,,,,,,e
43263aa2-2478-4387-b619-665c04097aba,Group,a8dc1207-4018-4ce4-bfd7-e1a56dbfcf58,Absolute purchases plus absolute sales,,,,,,,,,,f
57896f2c-2cef-4d24-a37a-d86b709cc5d9,Attribute,43263aa2-2478-4387-b619-665c04097aba,Of which environmentally sustainable (Taxonomy-aligned),,,,,,,,,,g
4f79d214-16b9-41fb-8e93-9228b6ac0282,Attribute,a8dc1207-4018-4ce4-bfd7-e1a56dbfcf58,Trading KPI,,,,,,,,,,h
523533c2-b156-42ea-af72-41a53422984a,Group,fd8b1095-1696-4aec-8f1e-7d9ff8948313,Climate Change Adaptation (CCA),,,,,,,,,,i-o
757a7a5f-261b-4c51-8b77-098362612271,Group,523533c2-b156-42ea-af72-41a53422984a,Absolute purchases,,,,,,,,,,i
9f28235f-c6eb-4a5e-a37e-f8eea67d46ce,Attribute,757a7a5f-261b-4c51-8b77-098362612271,Of which environmentally sustainable (Taxonomy-aligned),,,,,,,,,,j
b7001e15-8aef-4d50-96f0-1fef9c9bfdb1,Group,523533c2-b156-42ea-af72-41a53422984a,Absolute sales,,,,,,,,,,k
8a42c8c5-4987-4da3-969f-b38566715080,Attribute,b7001e15-8aef-4d50-96f0-1fef9c9bfdb1,Of which environmentally sustainable (Taxonomy-aligned),,,,,,,,,,l
f5ff9cc6-796e-4f61-81f7-be86b6c215d3,Group,523533c2-b156-42ea-af72-41a53422984a,Absolute purchases plus absolute sales,,,,,,,,,,m
ca087ba9-2202-4370-bcfb-456b8600c49c,Attribute,f5ff9cc6-796e-4f61-81f7-be86b6c215d3,Of which environmentally sustainable (Taxonomy-aligned),,,,,,,,,,n
72967310-86f4-405a-b6ae-9a1a31e09990,Attribute,523533c2-b156-42ea-af72-41a53422984a,Trading KPI,,,,,,,,,,o
502e2b3d-f464-4c81-91d2-9fe26f30c3b4,Group,fd8b1095-1696-4aec-8f1e-7d9ff8948313,Total (CCM + CCA),,,,,,,,,,p-v
33e0358d-97c9-4155-a9f4-06a6534113a6,Group,502e2b3d-f464-4c81-91d2-9fe26f30c3b4,Absolute purchases,,,,,,,,,,p
af76f512-6b60-4f33-82bb-bce16f41c8e8,Attribute,33e0358d-97c9-4155-a9f4-06a6534113a6,Of which environmentally sustainable (Taxonomy-aligned),,,,,,,,,,q
97b7c4ba-a849-4d71-af83-91f0ce8c7496,Group,502e2b3d-f464-4c81-91d2-9fe26f30c3b4,Absolute sales,,,,,,,,,,r
a8bb464a-46d9-438d-be44-b1e67c96405d,Attribute,97b7c4ba-a849-4d71-af83-91f0ce8c7496,Of which environmentally sustainable (Taxonomy-aligned),,,,,,,,,,s
6ec3923c-69ac-44bd-bf1e-638c09a0ab7c,Group,502e2b3d-f464-4c81-91d2-9fe26f30c3b4,Absolute purchases plus absolute sales,,,,,,,,,,t
e634e517-e5e0-41de-9a1b-68fbc2aa7c97,Attribute,6ec3923c-69ac-44bd-bf1e-638c09a0ab7c,Of which environmentally sustainable (Taxonomy-aligned),,,,,,,,,,u
ae5b67e4-85c0-48cd-abe0-399be403b2eb,Attribute,502e2b3d-f464-4c81-91d2-9fe26f30c3b4,Trading KPI,,,,,,,,,,v
6db43b9b-0b93-4659-b265-4a2f72528ab0,Group,fd8b1095-1696-4aec-8f1e-7d9ff8948313,Financial assets held for trading (debt securities and equity holdings) - NFRD corporates,,,,,,,,1,,
4b4b9075-76fd-4fae-9a0b-54aaf54d362e,Group,6db43b9b-0b93-4659-b265-4a2f72528ab0,Financial corporations,,,,,,,,2,,
56956a30-3657-4981-be9c-a845e7bc2696,Group,4b4b9075-76fd-4fae-9a0b-54aaf54d362e,Credit institutions,,,,,,,,3,,
2b2e5692-029f-42bc-a272-860444008aaf,Attribute,56956a30-3657-4981-be9c-a845e7bc2696,Debt securities,,,,,,,,4,,
6df82569-592d-443d-a882-cbe7ae3c90c0,Attribute,56956a30-3657-4981-be9c-a845e7bc2696,Equity instruments,,,,,,,,5,,
e3f49267-52f9-4347-be5a-73e274aefb40,Group,4b4b9075-76fd-4fae-9a0b-54aaf54d362e,Other financial corporations,,,,,,,,6,,
3693d32d-fa6d-492b-ab29-2779a9957ec7,Group,e3f49267-52f9-4347-be5a-73e274aefb40,of which investment firms,,,,,,,,7,,
e14a2c44-7c43-4868-b6f4-dcefa26d7474,Attribute,3693d32d-fa6d-492b-ab29-2779a9957ec7,Debt securities,,,,,,,,8,,
1081ffea-3409-4cbb-bc52-a497149d82ec,Attribute,3693d32d-fa6d-492b-ab29-2779a9957ec7,Equity instruments,,,,,,,,9,,
a0b541b5-53e9-42ee-b5ca-461d8f97edc3,Group,e3f49267-52f9-4347-be5a-73e274aefb40,of which asset managers,,,,,,,,10,,
a70f7cdc-76f8-47dd-b126-f69017358cfc,Attribute,a0b541b5-53e9-42ee-b5ca-461d8f97edc3,Debt securities,,,,,,,,11,,
b9d3f8eb-aee4-4d58-8bff-d99c8b79fde7,Attribute,a0b541b5-53e9-42ee-b5ca-461d8f97edc3,Equity instruments,,,,,,,,12,,
a9adac5c-49b2-4ed0-a14d-57eec6168a46,Group,e3f49267-52f9-4347-be5a-73e274aefb40,of which insurance companies,,,,,,,,13,,
1d113408-799c-43ad-92c1-c6d6c35625fc,Attribute,a9adac5c-49b2-4ed0-a14d-57eec6168a46,Debt securities,,,,,,,,14,,
a48d62b3-9473-4898-9a8a-ac914e5667de,Attribute,a9adac5c-49b2-4ed0-a14d-57eec6168a46,Equity instruments,,,,,,,,15,,
bf1a486b-5dab-4937-a998-330df934fd55,Group,6db43b9b-0b93-4659-b265-4a2f72528ab0,NFCs subject to NFRD disclosure obligations,,,,,,,,16,,
74093be6-61ab-4a2c-b89c-98fb43813ee8,Attribute,bf1a486b-5dab-4937-a998-330df934fd55,Debt securities,,,,,,,,17,,
c5749c9c-048b-4445-9cb9-33de85c5fe62,Attribute,bf1a486b-5dab-4937-a998-330df934fd55,Equity instruments,,,,,,,,18,,
4d8063b0-f6f2-4485-b8ca-5a99ea3c92f7,Group,6db43b9b-0b93-4659-b265-4a2f72528ab0,"Counterparties not subject to NFRD disclosure obligations, including third-country counterparties",,,,,,,,19,,
6f315655-f4fa-4e20-b3ca-f20fb5a10cba,Attribute,4d8063b0-f6f2-4485-b8ca-5a99ea3c92f7,Debt securities,,,,,,,,20,,
7d8da4ec-2101-49ac-b1ab-0030e424fa85,Attribute,4d8063b0-f6f2-4485-b8ca-5a99ea3c92f7,Equity instruments,,,,,,,,21,,
3f04e46a-473c-44ad-a3c2-9b17cfcc062a,Layer,,Art. 8: KPIs of Investment Firms,,,,,,,,,,
c74daa27-f20e-4282-8fef-88fbcd18359f,Object,3f04e46a-473c-44ad-a3c2-9b17cfcc062a,Summary of KPIs,,,,,,,,,,
cb0f1e60-38ca-4d53-adac-217b31ccc50e,Group,c74daa27-f20e-4282-8fef-88fbcd18359f,Green asset ratio,,,,,,,,1: GAR,Main KPI (for dealing on own account),
89e68b68-0c44-4ce4-8b69-13048e02d817,Attribute,cb0f1e60-38ca-4d53-adac-217b31ccc50e,Total environmentally sustainable assets,,,,,,,,1: GAR,,a
c0c7e097-46a2-4a35-a914-4ff1d086dee0,Attribute,cb0f1e60-38ca-4d53-adac-217b31ccc50e,KPI (Counterparty turnover),,,,,,,,1: GAR,Based on the Turnover KPI of the counterparty,b
6dd96020-f3ae-4b09-8dc8-d4d4314c9359,Attribute,cb0f1e60-38ca-4d53-adac-217b31ccc50e,KPI (Counterparty CapEx),,,,,,,,1: GAR,Based on the CapEx KPI of the counterparty,c
5cfd1eb0-7493-48e7-b29b-34cd99aaca51,Attribute,cb0f1e60-38ca-4d53-adac-217b31ccc50e,% coverage (over total assets),,,,,,,,1: GAR,% of assets covered by the KPI over total assets,d
8e7283da-4b53-489a-9bbc-1b8783bb6f49,Group,c74daa27-f20e-4282-8fef-88fbcd18359f,KPI on Revenue,,,,,,,,2: Revenue KPI,"Main KPI (for services and activities other than dealing on own account). Includes fees, commissions and other monetary benefits",
9ab62889-3340-4adf-a487-619553138d19,Attribute,8e7283da-4b53-489a-9bbc-1b8783bb6f49,Total revenue from environmentally sustainable services and activities,,,,,,,,2: Revenue KPI,,a
281adc21-ac16-47a2-8b06-89fe0bc99301,Attribute,8e7283da-4b53-489a-9bbc-1b8783bb6f49,KPI (Counterparty turnover),,,,,,,,2: Revenue KPI,Based on the Turnover KPI of the counterparty,b
370d76fa-ffc8-433d-a35a-ede6b3e1a7e1,Attribute,8e7283da-4b53-489a-9bbc-1b8783bb6f49,KPI (Counterparty CapEx),,,,,,,,2: Revenue KPI,Based on the CapEx KPI of the counterparty,c
e5acf029-c2ad-4346-9cb6-a71e27c71011,Attribute,8e7283da-4b53-489a-9bbc-1b8783bb6f49,% coverage (over total revenue),,,,,,,,2: Revenue KPI,% of revenue covered by the KPI over total revenue,d
f7a2f1f6-44a1-4e87-9a75-5ecfa99f8811,Object,3f04e46a-473c-44ad-a3c2-9b17cfcc062a,KPI IF - Dealing on own account services,,,,,,,,,,
74f7f1e2-fd6a-47ab-bd56-97bf6432cbec,Attribute,f7a2f1f6-44a1-4e87-9a75-5ecfa99f8811,Total,,,,,,,,,Million EUR,a
c8213aa1-d9db-46dd-80cb-5b5dceb2ae96,Attribute,f7a2f1f6-44a1-4e87-9a75-5ecfa99f8811,Of which covered by the KPI,,,,,,,,,Million EUR,b
e4f969ba-260f-4681-817a-ff38e8a91b27,Group,f7a2f1f6-44a1-4e87-9a75-5ecfa99f8811,Climate Change Mitigation (CCM),,,,,,,,,,c-f
0462e68e-d61d-46cc-adb2-1e3ff095ff0f,Group,e4f969ba-260f-4681-817a-ff38e8a91b27,Of which assets covered by the EU Taxonomy (%) (Taxonomy-eligible),,,,,,,,,%,c
4b2de2a7-9754-406a-8581-38a74aed9380,Group,0462e68e-d61d-46cc-adb2-1e3ff095ff0f,Of which linked to activities aligned with the EU Taxonomy (%) (Taxonomy-aligned),,,,,,,,,%,d
83d59a77-81d7-4dda-94bd-0986ff024635,Attribute,4b2de2a7-9754-406a-8581-38a74aed9380,Of which transitional (%),,,,,,,,,%,e
0bc7e276-b6b9-44c4-89ff-a07bf664ec70,Attribute,4b2de2a7-9754-406a-8581-38a74aed9380,Of which enabling (%),,,,,,,,,%,f
88d68fd2-e4e3-4281-b4e5-ea626b19ebb1,Group,f7a2f1f6-44a1-4e87-9a75-5ecfa99f8811,Climate Change Adaptation (CCA),,,,,,,,,,g-j
c87af987-643a-4677-8d5d-a428dc94affb,Group,88d68fd2-e4e3-4281-b4e5-ea626b19ebb1,Of which assets covered by the EU Taxonomy (%) (Taxonomy-eligible),,,,,,,,,%,g
10f744b5-a58d-4f5d-bbb0-0b9e0177f4d4,Group,c87af987-643a-4677-8d5d-a428dc94affb,Of which linked to activities aligned with the EU Taxonomy (%) (Taxonomy-aligned),,,,,,,,,%,h
962141a9-d567-4d27-9867-f7c0d22acb74,Attribute,10f744b5-a58d-4f5d-bbb0-0b9e0177f4d4,Of which transitional (%),,,,,,,,,%,i
aec22352-4008-4d5d-9a1e-f0b14201694b,Attribute,10f744b5-a58d-4f5d-bbb0-0b9e0177f4d4,Of which enabling (%),,,,,,,,,%,j
a2933fa5-a2a9-4ebe-9a81-559c16b8952c,Group,f7a2f1f6-44a1-4e87-9a75-5ecfa99f8811,Total (CCM + CCA),,,,,,,,,,k-n
5dca07f5-9711-4f00-9bd0-6ef3374f24b0,Group,a2933fa5-a2a9-4ebe-9a81-559c16b8952c,Of which assets covered by the EU Taxonomy (%) (Taxonomy-eligible),,,,,,,,,%,k
d723f361-f2df-458f-af9d-ec7589406d5b,Group,5dca07f5-9711-4f00-9bd0-6ef3374f24b0,Of which linked to activities aligned with the EU Taxonomy (%) (Taxonomy-aligned),,,,,,,,,%,l
bc63bd27-36e1-4763-8b12-b90e8f0a801e,Attribute,d723f361-f2df-458f-af9d-ec7589406d5b,Of which transitional (%),,,,,,,,,%,m
bd33527b-91b3-4541-b4f2-407cceef87e6,Attribute,d723f361-f2df-458f-af9d-ec7589406d5b,Of which enabling (%),,,,,,,,,%,n
9148e85b-c92d-4858-a0d6-6cf52d9eefd5,Group,f7a2f1f6-44a1-4e87-9a75-5ecfa99f8811,Total assets invested,,,,,,,,1,Total assets invested under firms'activities dealing on own account (as per Section A of Annex I of Directive 2014/65/EU),
847df5bc-c200-49ae-ad0d-aa853d719912,Attribute,9148e85b-c92d-4858-a0d6-6cf52d9eefd5,Of which: on own behalf,,,,,,,,2,,
82870e4e-74aa-4f53-9da6-3b6a172bfd00,Attribute,9148e85b-c92d-4858-a0d6-6cf52d9eefd5,Of which: on behalf of clients,,,,,,,,3,,
1cf7d06c-baca-48d4-b9b1-10bf8a95fc90,Object,3f04e46a-473c-44ad-a3c2-9b17cfcc062a,KPI IF - Other services,,,,,,,,,,
d76ba26a-2539-4165-bc4c-a3a319ec890d,Attribute,1cf7d06c-baca-48d4-b9b1-10bf8a95fc90,Total,,,,,,,,,Million EUR,a
b22fa84c-0af5-47cb-8f45-37cd0b1f793c,Attribute,1cf7d06c-baca-48d4-b9b1-10bf8a95fc90,Of which covered by the KPI,,,,,,,,,Million EUR,b
f42bedd6-fe79-4aab-8090-6f079a21d0b0,Group,1cf7d06c-baca-48d4-b9b1-10bf8a95fc90,Climate Change Mitigation (CCM),,,,,,,,,,c-f
0a7ac7a7-2e18-476e-8f7b-ea691fc7d386,Group,f42bedd6-fe79-4aab-8090-6f079a21d0b0,Of which Revenue from services and activities towards sectors covered by the EU Taxonomy (%) (Taxonomy-eligible),,,,,,,,,"%. Revenue includes fees, commissions and other monetary benefits.",c
96bca28f-309a-41fc-8222-81f16b7fe1c9,Group,0a7ac7a7-2e18-476e-8f7b-ea691fc7d386,Of which from services and activities linked to activities aligned with EU Taxonomy (%) (Taxonomy-aligned),,,,,,,,,%,d
d5d67b29-528f-4b5b-863a-061a2fb56055,Attribute,96bca28f-309a-41fc-8222-81f16b7fe1c9,Of which transitional (%),,,,,,,,,%,e
1c6ec362-2c0c-47c5-b682-294178414438,Attribute,96bca28f-309a-41fc-8222-81f16b7fe1c9,Of which enabling (%),,,,,,,,,%,f
e6dfd20d-f648-4ff4-b948-efb2f4f2c15f,Group,1cf7d06c-baca-48d4-b9b1-10bf8a95fc90,Climate Change Adaptation (CCA),,,,,,,,,,g-j
aff9a740-2905-4ca2-8665-c4a1b3e06d37,Group,e6dfd20d-f648-4ff4-b948-efb2f4f2c15f,Of which Revenue from services and activities towards sectors covered by the EU Taxonomy (%) (Taxonomy-eligible),,,,,,,,,"%. Revenue includes fees, commissions and other monetary benefits.",g
95a064d8-2611-4d54-b445-112809a2f7ca,Group,aff9a740-2905-4ca2-8665-c4a1b3e06d37,Of which from services and activities linked to activities aligned with EU Taxonomy (%) (Taxonomy-aligned),,,,,,,,,%,h
4150c523-c542-4325-a379-b48ad7951ee9,Attribute,95a064d8-2611-4d54-b445-112809a2f7ca,Of which transitional (%),,,,,,,,,%,i
94e104f5-c26f-4524-9dfe-9912bcdc0e41,Attribute,95a064d8-2611-4d54-b445-112809a2f7ca,Of which enabling (%),,,,,,,,,%,j
c97ffa6b-dd53-4249-aa16-0bb99085e5b5,Group,1cf7d06c-baca-48d4-b9b1-10bf8a95fc90,Total (CCM + CCA),,,,,,,,,,k-n
89bab222-4b8a-4281-b452-831bff8dc544,Group,c97ffa6b-dd53-4249-aa16-0bb99085e5b5,Of which Revenue from services and activities towards sectors covered by the EU Taxonomy (%) (Taxonomy-eligible),,,,,,,,,"%. Revenue includes fees, commissions and other monetary benefits.",k
be499809-3a07-4139-9219-d6d22a0091da,Group,89bab222-4b8a-4281-b452-831bff8dc544,Of which from services and activities linked to activities aligned with EU Taxonomy (%) (Taxonomy-aligned),,,,,,,,,%,l
a468c2c8-efb7-49f6-b121-3c05297d1730,Attribute,be499809-3a07-4139-9219-d6d22a0091da,Of which transitional (%),,,,,,,,,%,m
ce6b2874-bb42-4f97-9845-e6f79d80fe2c,Attribute,be499809-3a07-4139-9219-d6d22a0091da,Of which enabling (%),,,,,,,,,%,n
5ada20c0-5cdd-4849-a523-fa8f4a7e40aa,Group,1cf7d06c-baca-48d4-b9b1-10bf8a95fc90,Revenue from investment services and activities other than dealing on own account,,,,,,,,1,"Revenue (i.e. fees, commissions and other monetary benefits) from investment services and activities other than dealing on own account (as per Section A of Annex I of Directive 2014/65/EU)",
48abe19b-798e-4009-9ffa-43aac62fcd38,Attribute,5ada20c0-5cdd-4849-a523-fa8f4a7e40aa,Reception and transmission of orders in relation to one or more financial instruments,,,,,,,,2,,
64f48b19-2421-4486-af35-28e052043cb8,Attribute,5ada20c0-5cdd-4849-a523-fa8f4a7e40aa,Execution of orders on behalf of clients,,,,,,,,3,,
a22dbe56-8271-41ef-9aec-526015df7964,Attribute,5ada20c0-5cdd-4849-a523-fa8f4a7e40aa,Portfolio management,,,,,,,,4,,
438a8a2b-1ed9-439b-ac2c-97bc88ad7491,Attribute,5ada20c0-5cdd-4849-a523-fa8f4a7e40aa,Investment advice,,,,,,,,5,,
2982bc45-1618-4c29-be43-6182541fdc72,Attribute,5ada20c0-5cdd-4849-a523-fa8f4a7e40aa,Underwriting of financial instruments and/or placing of financial instruments on a firm commitment basis,,,,,,,,6,,
8e91406d-ecfd-4f29-b26b-a7383328cf2a,Attribute,5ada20c0-5cdd-4849-a523-fa8f4a7e40aa,Placing of financial instruments without a firm commitment basis,,,,,,,,7,,
a7b943f7-7e53-4113-90f1-293a6263d38e,Attribute,5ada20c0-5cdd-4849-a523-fa8f4a7e40aa,Operation of an MTF,,,,,,,,8,,
50a54ec7-1e77-47d7-8a44-99ce9a58946a,Attribute,5ada20c0-5cdd-4849-a523-fa8f4a7e40aa,Operation of an OTF,,,,,,,,9,,
34bfc71e-5132-4521-ae57-5dc042cfe737,Layer,,Art. 8: KPIs of Insurance and Reinsurance Undertakings,,,,,,,,,,
71edbf74-9b5f-469b-b02a-711676beb52b,Object,34bfc71e-5132-4521-ae57-5dc042cfe737,Underwriting KPI,,,,,,,,,,
8e377f5d-47f9-4ae8-bc62-dab31f1de59e,Attribute,71edbf74-9b5f-469b-b02a-711676beb52b,Economic activities,,,,,,,,,,(1)
6aa648fa-5f88-4316-a030-c0db52ea9cdb,Attribute,71edbf74-9b5f-469b-b02a-711676beb52b,"Absolute premiums, year t",,,,,,,,,"Currency. “Premiums” in columns (3) and (4) shall be reported as gross premiums written or, as applicable, turnover relating to non-life insurance or reinsurance activity.",(3)
24bb8ed5-08e2-4fa0-963b-c2f27ee796a1,Attribute,71edbf74-9b5f-469b-b02a-711676beb52b,"Proportion of premiums, year t",,,,,,,,,"%. “Premiums” in columns (3) and (4) shall be reported as gross premiums written or, as applicable, turnover relating to non-life insurance or reinsurance activity.",(4)
96c5020b-4d12-4327-998a-2df81a344994,Attribute,71edbf74-9b5f-469b-b02a-711676beb52b,"Proportion of premiums, year t-1",,,,,,,,,%. The information in column (5) shall be reported in disclosures in the year 2024 and thereafter.,(5)
8ef0ce2d-2b5f-42e4-a096-1e819df6d722,Attribute,71edbf74-9b5f-469b-b02a-711676beb52b,Climate change adaptation,,,,,,,,,%. Non-life insurance and reinsurance can only be aligned with Regulation (EU) 2020/852 as activity that enables climate change adaptation. The information reported in column (6) is therefore the same for all insurance and reinsurance undertakings with non-life and/or reinsurance activities.,(6)
62a13107-ea3e-4178-9e88-a6e2abda61d2,Group,71edbf74-9b5f-469b-b02a-711676beb52b,DNSH (Do No Significant Harm),,,,,,,,,Y/N,(7)-(12)
cdd3633c-2118-4945-9b02-73473111ce02,Attribute,62a13107-ea3e-4178-9e88-a6e2abda61d2,Climate change mitigation,,,,,,,,,Y/N,(7)
af8c3807-3223-4614-963d-a9c836f53097,Attribute,62a13107-ea3e-4178-9e88-a6e2abda61d2,Water and marine resources,,,,,,,,,Y/N,(8)
3ec438f9-cb89-4a52-8ad4-f991d73c583e,Attribute,62a13107-ea3e-4178-9e88-a6e2abda61d2,Circular economy,,,,,,,,,Y/N,(9)
4f333632-077e-4110-8f3d-3a5840ea28cd,Attribute,62a13107-ea3e-4178-9e88-a6e2abda61d2,Pollution,,,,,,,,,Y/N,(10)
96b6421a-a8cb-4e8f-8523-82fde8f65969,Attribute,62a13107-ea3e-4178-9e88-a6e2abda61d2,Biodiversity and ecosystems,,,,,,,,,Y/N,(11)
3db62463-cc63-4f45-8fd1-9b31c1035a31,Attribute,62a13107-ea3e-4178-9e88-a6e2abda61d2,Minimum safeguards,,,,,,,,,Y/N,(12)
f2848db0-4637-43ca-8c11-dc9852bad5ce,Attribute,71edbf74-9b5f-469b-b02a-711676beb52b,Category (enabling activity (E)),,,,,,,,,E/-,(13)
20791d8e-9576-4ce1-8368-b29fee271e7d,Attribute,71edbf74-9b5f-469b-b02a-711676beb52b,Category (transitional activity (T)),,,,,,,,,T/-,(14)
10b3a617-9786-4001-82b1-fdb8cd9a2e95,Group,71edbf74-9b5f-469b-b02a-711676beb52b,Non-life insurance and reinsurance underwriting Taxonomy-aligned activities (environmentally sustainable),,,,,,,,A.1,,
13d176ad-9a12-4446-87e0-c590150d27de,Attribute,10b3a617-9786-4001-82b1-fdb8cd9a2e95,Of which reinsured,,,,,,,,A.1.1,,
a07d95c8-1d6d-43d2-a46d-ba26a085995e,Group,10b3a617-9786-4001-82b1-fdb8cd9a2e95,Of which stemming from reinsurance activity,,,,,,,,A.1.2,"Where a reinsurance activities of an undertaking comprises products applying at the level of a portfolio of underlying direct insurance products and the undertaking assesses the compliance of the activity with the technical screening criteria and the do no significant harm criteria for a proportion of the reinsurance activity’s underlying products pursuant to Climate Delegated Act, Annex II, point 10.2, paragraph 2.3 (“pro-rata approach”), the pro-rata approach should be applied consistently for the information reported in all columns of row A.1.2.",
57131662-b5e2-4569-b8bf-71ffee05f512,Attribute,a07d95c8-1d6d-43d2-a46d-ba26a085995e,Of which reinsured (retrocession),,,,,,,,A.1.2.1,,
0a64a282-6728-4add-9a8b-d1b46461b506,Attribute,71edbf74-9b5f-469b-b02a-711676beb52b,Other activities,,,,,,,,A.2,Activities not included in A.1,
2ee92a78-fc95-42c5-9555-2b62bc917a0a,Attribute,71edbf74-9b5f-469b-b02a-711676beb52b,Total,,,,,,,,A.1 + A.2,A.1 + A.2,
bf4d7138-76ae-4fbd-a2f7-911f6c1b6738,Object,34bfc71e-5132-4521-ae57-5dc042cfe737,Investment KPI,,,,,,,,,,
cc6bf091-3c22-41c1-a58c-e99d00ce6346,Group,bf4d7138-76ae-4fbd-a2f7-911f6c1b6738,Standard KPI disclosures,,,,,,,,,,
4032ca4e-4562-432a-bb0d-107ce31f300f,Group,cc6bf091-3c22-41c1-a58c-e99d00ce6346,KPI (%),,,,,,,,,"The weighted average value of all the investments of insurance or reinsurance undertakings that are directed at funding, or are associated with taxonomy-aligned economic activities relative to the value of total assets covered by the KPI, with following weights for investments in undertakings per below:
Turnover-based: %
CapEx—based: %",
178bfb95-040f-4923-a5a7-f403a7171c69,Attribute,4032ca4e-4562-432a-bb0d-107ce31f300f,Turnover-based,,,,,,,,,"The weighted average value of all the investments of insurance or reinsurance undertakings that are directed at funding, or are associated with taxonomy-aligned economic activities relative to the value of total assets covered by the KPI, with weights for investments in undertakings per Turnover.",
d7314b9b-8026-4048-b235-c9358f265a91,Attribute,4032ca4e-4562-432a-bb0d-107ce31f300f,CapEx-based,,,,,,,,,"The weighted average value of all the investments of insurance or reinsurance undertakings that are directed at funding, or are associated with taxonomy-aligned economic activities relative to the value of total assets covered by the KPI, with weights for investments in undertakings per CapEx.",
d6d4c687-b808-419d-95fd-58eed5cd61d6,Group,cc6bf091-3c22-41c1-a58c-e99d00ce6346,KPI (monetary amount),,,,,,,,,"The weighted average value of all the investments of insurance or reinsurance undertakings that are directed at funding, or are associated with taxonomy-aligned economic activities, with following weights for investments in undertakings per below:
Turnover-based: [monetary amount]
CapEx-based: [monetary amount]",
f0d15362-7df0-49eb-805f-003f4d53d312,Attribute,d6d4c687-b808-419d-95fd-58eed5cd61d6,Turnover-based,,,,,,,,,"The weighted average value of all the investments of insurance or reinsurance undertakings that are directed at funding, or are associated with taxonomy-aligned economic activities, with weights for investments in undertakings per Turnover.",
cb4ac51e-3902-4e80-a89f-8d921e2e7866,Attribute,d6d4c687-b808-419d-95fd-58eed5cd61d6,CapEx-based,,,,,,,,,"The weighted average value of all the investments of insurance or reinsurance undertakings that are directed at funding, or are associated with taxonomy-aligned economic activities, with weights for investments in undertakings per CapEx.",
7531bcf2-d10c-499c-bae1-358e04dda8f3,Group,cc6bf091-3c22-41c1-a58c-e99d00ce6346,KPI Coverage,,,,,,,,,,
aa194b76-4938-42b2-b2fe-69fbb3082830,Attribute,7531bcf2-d10c-499c-bae1-358e04dda8f3,Coverage ratio (%),,,,,,,,,The percentage of assets covered by the KPI relative to total investments of insurance or reinsurance undertakings (total AuM). Excluding investments in sovereign entities.,
0865fb13-ce94-48c2-90f4-637f9deda52c,Attribute,7531bcf2-d10c-499c-bae1-358e04dda8f3,Coverage (monetary amount),,,,,,,,,The monetary value of assets covered by the KPI. Excluding investments in sovereign entities.,
15930a29-35ee-41c3-8858-d7ab588f343f,Group,bf4d7138-76ae-4fbd-a2f7-911f6c1b6738,"Additional, complementary disclosures: breakdown of denominator of the KPI",,,,,,,,,,
57988b40-4568-49f4-9949-ebaa76d43154,Attribute,15930a29-35ee-41c3-8858-d7ab588f343f,Derivatives (%),,,,,,,,,The percentage of derivatives relative to total assets covered by the KPI.,
2dcbf027-ced7-4b80-9607-cdc6d09ec362,Attribute,15930a29-35ee-41c3-8858-d7ab588f343f,Derivatives (monetary amount),,,,,,,,,The value in monetary amounts of derivatives.,
9b4ebfac-9158-4dcb-8347-c55b5aa4adcd,Group,15930a29-35ee-41c3-8858-d7ab588f343f,Non-NFRD counterparty exposures (%),,,,,,,,,"The proportion of exposures to financial and non-financial undertakings not subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI:
For non-financial undertakings
For financial undertakings",
c3d6aab9-8703-4840-829a-be893c00155c,Attribute,9b4ebfac-9158-4dcb-8347-c55b5aa4adcd,For non-financial undertakings,,,,,,,,,The proportion of exposures to financial and non-financial undertakings not subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI for non-financial undertakings.,
8b3dcf2d-fa5e-433f-b18e-fa60c382c34f,Attribute,9b4ebfac-9158-4dcb-8347-c55b5aa4adcd,For financial undertakings,,,,,,,,,The proportion of exposures to financial and non-financial undertakings not subject to Articles 19a and 29a of Directive 2013/34/EU over total assets covered by the KPI for financial undertakings.,
